apparentTemperature,cloudCover,dewPoint,humidity,icon,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed,NAME_OF_AIRPORT
70.09,0.35,64.39,0.84,partly-cloudy-night,,0.0,0.0,,1014.25,Partly Cloudy,69.49,2015-06-03 03:00:00,0,10.0,353.0,0.52,0.05,ATL
68.29,0.21,63.94,0.88,clear-night,,0.0,0.0,,1014.33,Clear,67.7,2015-06-03 04:00:00,0,9.82,0.0,0.12,0.05,ATL
67.22,0.5,63.65,0.9,partly-cloudy-night,,0.0,0.0,,1014.56,Partly Cloudy,66.62,2015-06-03 05:00:00,0,9.83,350.0,0.06,0.02,ATL
66.55,0.51,63.43,0.92,partly-cloudy-night,,0.0,0.0,,1013.91,Partly Cloudy,65.95,2015-06-03 06:00:00,0,9.71,47.0,0.56,0.08,ATL
66.0,0.37,63.09,0.92,partly-cloudy-night,,0.0,0.0,,1013.72,Partly Cloudy,65.43,2015-06-03 07:00:00,0,9.71,62.0,0.4,0.09,ATL
65.56,0.41,62.93,0.93,partly-cloudy-night,,0.0,0.0,,1013.85,Partly Cloudy,64.99,2015-06-03 08:00:00,0,9.71,42.0,0.63,0.07,ATL
65.03,0.42,62.39,0.93,partly-cloudy-night,,0.0,0.0,,1013.66,Partly Cloudy,64.51,2015-06-03 09:00:00,0,10.0,78.0,0.3,0.1,ATL
64.4,0.3,62.06,0.94,partly-cloudy-night,,0.0,0.0,,1013.7,Partly Cloudy,63.9,2015-06-03 10:00:00,0,10.0,87.0,0.7,0.23,ATL
64.39,0.64,62.03,0.94,partly-cloudy-day,,0.0,0.0,,1014.22,Mostly Cloudy,63.9,2015-06-03 11:00:00,0,9.85,88.0,0.78,0.19,ATL
65.53,0.57,62.82,0.93,partly-cloudy-day,,0.0,0.0,,1014.61,Partly Cloudy,64.97,2015-06-03 12:00:00,1,10.0,93.0,1.12,0.53,ATL
68.26,0.41,63.74,0.87,partly-cloudy-day,,0.0,0.0,,1014.94,Partly Cloudy,67.69,2015-06-03 13:00:00,2,10.0,92.0,3.29,0.72,ATL
71.39,0.37,64.58,0.81,partly-cloudy-day,,0.0,0.0,,1015.02,Partly Cloudy,70.82,2015-06-03 14:00:00,4,10.0,85.0,4.43,1.43,ATL
73.68,0.46,65.65,0.78,partly-cloudy-day,,0.0,0.0,,1014.95,Partly Cloudy,73.02,2015-06-03 15:00:00,6,10.0,91.0,3.55,1.01,ATL
76.48,0.74,66.27,0.72,partly-cloudy-day,,0.0,0.0,,1015.11,Mostly Cloudy,75.8,2015-06-03 16:00:00,6,10.0,95.0,5.09,1.64,ATL
77.34,0.77,66.37,0.71,partly-cloudy-day,,0.0,0.0,,1014.98,Mostly Cloudy,76.65,2015-06-03 17:00:00,6,10.0,107.0,4.39,1.56,ATL
78.3,0.72,66.58,0.69,partly-cloudy-day,,0.0,0.0,,1014.03,Mostly Cloudy,77.6,2015-06-03 18:00:00,6,9.84,94.0,6.05,1.85,ATL
78.25,0.78,66.36,0.68,partly-cloudy-day,,0.0,0.0,,1013.57,Mostly Cloudy,77.58,2015-06-03 19:00:00,6,10.0,104.0,5.28,1.6,ATL
75.59,0.65,66.47,0.75,partly-cloudy-day,,0.0003,0.11,rain,1013.29,Mostly Cloudy,74.87,2015-06-03 20:00:00,5,10.0,113.0,3.1,0.87,ATL
73.39,0.91,67.3,0.84,partly-cloudy-day,,0.0149,0.43,rain,1013.43,Mostly Cloudy,72.5,2015-06-03 21:00:00,3,8.61,120.0,1.24,0.7,ATL
72.67,0.93,67.87,0.88,partly-cloudy-day,,0.0082,0.51,rain,1013.55,Mostly Cloudy,71.67,2015-06-03 22:00:00,2,9.3,96.0,1.39,0.61,ATL
72.15,0.91,67.5,0.88,partly-cloudy-day,,0.0064,0.52,rain,1013.42,Mostly Cloudy,71.19,2015-06-03 23:00:00,1,9.49,85.0,0.86,0.56,ATL
71.17,0.45,66.81,0.89,partly-cloudy-day,,0.0054,0.27,rain,1013.9,Partly Cloudy,70.26,2015-06-04 00:00:00,0,10.0,100.0,2.2,0.61,ATL
69.18,0.56,65.69,0.91,partly-cloudy-night,,0.0011,0.14,rain,1014.15,Partly Cloudy,68.35,2015-06-04 01:00:00,0,10.0,101.0,1.51,0.42,ATL
67.65,0.43,64.54,0.92,partly-cloudy-night,,0.0,0.0,,1014.58,Partly Cloudy,66.94,2015-06-04 02:00:00,0,10.0,88.0,0.36,0.16,ATL
66.65,0.11,64.01,0.93,clear-night,,0.0,0.0,,1015.37,Clear,65.96,2015-06-04 03:00:00,0,10.0,89.0,0.33,0.09,ATL
66.17,0.53,63.73,0.94,partly-cloudy-night,,0.0,0.0,,1015.71,Partly Cloudy,65.5,2015-06-04 04:00:00,0,10.0,71.0,1.53,0.44,ATL
65.66,0.77,63.22,0.94,partly-cloudy-night,,0.0,0.0,,1015.92,Mostly Cloudy,65.05,2015-06-04 05:00:00,0,10.0,90.0,2.59,0.71,ATL
65.37,0.88,62.56,0.92,partly-cloudy-night,,0.0,0.0,,1015.74,Mostly Cloudy,64.84,2015-06-04 06:00:00,0,10.0,88.0,2.25,0.66,ATL
64.51,0.81,61.62,0.92,partly-cloudy-night,,0.0,0.0,,1015.51,Mostly Cloudy,64.09,2015-06-04 07:00:00,0,10.0,90.0,1.91,0.8,ATL
64.03,0.74,61.36,0.92,partly-cloudy-night,,0.0,0.0,,1015.45,Mostly Cloudy,63.63,2015-06-04 08:00:00,0,10.0,79.0,2.34,0.94,ATL
63.3,0.74,60.91,0.93,partly-cloudy-night,,0.0,0.0,,1015.65,Mostly Cloudy,62.93,2015-06-04 09:00:00,0,10.0,67.0,1.28,0.5,ATL
63.01,0.91,60.9,0.94,partly-cloudy-night,,0.0,0.0,,1016.1,Mostly Cloudy,62.62,2015-06-04 10:00:00,0,10.0,66.0,1.9,0.52,ATL
63.12,0.86,60.92,0.94,partly-cloudy-day,,0.0,0.0,,1016.7,Mostly Cloudy,62.74,2015-06-04 11:00:00,0,9.84,77.0,2.07,0.87,ATL
64.02,0.99,61.49,0.93,cloudy,,0.0,0.0,,1017.31,Overcast,63.6,2015-06-04 12:00:00,1,10.0,78.0,3.17,1.11,ATL
64.77,1.0,61.89,0.92,cloudy,,0.0,0.0,,1017.99,Overcast,64.32,2015-06-04 13:00:00,2,10.0,80.0,3.68,1.45,ATL
66.23,1.0,62.39,0.89,cloudy,,0.0,0.0,,1018.35,Overcast,65.78,2015-06-04 14:00:00,3,10.0,79.0,3.58,0.92,ATL
68.74,1.0,63.45,0.85,cloudy,,0.0,0.0,,1018.39,Overcast,68.24,2015-06-04 15:00:00,4,10.0,83.0,4.6,1.45,ATL
70.91,1.0,63.88,0.8,cloudy,,0.0,0.0,,1018.38,Overcast,70.42,2015-06-04 16:00:00,4,10.0,85.0,3.73,1.42,ATL
73.01,0.92,64.61,0.76,partly-cloudy-day,,0.0,0.0,,1017.97,Mostly Cloudy,72.47,2015-06-04 17:00:00,5,10.0,94.0,4.34,1.23,ATL
74.32,0.9,64.85,0.74,partly-cloudy-day,,0.0,0.0,,1017.74,Mostly Cloudy,73.78,2015-06-04 18:00:00,5,10.0,81.0,3.85,1.16,ATL
75.99,0.85,64.84,0.7,partly-cloudy-day,,0.0,0.0,,1017.34,Mostly Cloudy,75.47,2015-06-04 19:00:00,5,10.0,84.0,2.91,0.78,ATL
76.83,0.59,64.93,0.68,partly-cloudy-day,,0.0,0.0,,1017.16,Partly Cloudy,76.3,2015-06-04 20:00:00,6,10.0,78.0,2.66,0.82,ATL
78.15,0.6,64.63,0.64,partly-cloudy-day,,0.0,0.0,,1016.77,Mostly Cloudy,77.67,2015-06-04 21:00:00,4,10.0,85.0,2.9,0.87,ATL
78.17,0.45,64.81,0.65,partly-cloudy-day,,0.0,0.0,,1016.72,Partly Cloudy,77.66,2015-06-04 22:00:00,2,10.0,69.0,2.12,0.45,ATL
77.79,0.33,65.09,0.66,partly-cloudy-day,,0.0,0.0,,1016.52,Partly Cloudy,77.25,2015-06-04 23:00:00,1,10.0,82.0,0.96,0.41,ATL
75.59,0.05,65.19,0.72,clear-day,,0.0,0.0,,1016.66,Clear,75.02,2015-06-05 00:00:00,0,10.0,85.0,0.53,0.2,ATL
72.23,0.08,64.91,0.79,clear-night,,0.0,0.0,,1016.98,Clear,71.64,2015-06-05 01:00:00,0,10.0,,0.06,0.0,ATL
69.22,0.07,64.38,0.86,clear-night,,0.0,0.0,,1017.36,Clear,68.6,2015-06-05 02:00:00,0,10.0,,0.09,0.0,ATL
67.64,0.08,63.91,0.9,clear-night,,0.0,0.0,,1017.53,Clear,67.01,2015-06-05 03:00:00,0,10.0,,0.03,0.0,ATL
66.5,0.06,63.38,0.92,clear-night,,0.0,0.0,,1017.69,Clear,65.9,2015-06-05 04:00:00,0,10.0,,0.0,0.0,ATL
65.46,0.09,62.82,0.93,clear-night,,0.0,0.0,,1017.5,Clear,64.9,2015-06-05 05:00:00,0,9.88,,0.04,0.0,ATL
64.83,0.0,62.42,0.94,clear-night,,0.0,0.0,,1017.54,Clear,64.3,2015-06-05 06:00:00,0,10.0,,0.0,0.0,ATL
64.03,0.0,61.69,0.94,clear-night,,0.0,0.0,,1017.65,Clear,63.57,2015-06-05 07:00:00,0,10.0,,0.0,0.0,ATL
63.04,0.0,61.1,0.95,clear-night,,0.0,0.0,,1017.8,Clear,62.63,2015-06-05 08:00:00,0,9.88,0.0,0.03,0.01,ATL
62.31,0.0,60.62,0.95,clear-night,,0.0,0.0,,1017.81,Clear,61.93,2015-06-05 09:00:00,0,9.27,0.0,0.11,0.01,ATL
61.87,0.0,60.35,0.96,clear-night,,0.0,0.0,,1018.01,Clear,61.51,2015-06-05 10:00:00,0,9.38,17.0,0.05,0.03,ATL
61.54,0.16,60.15,0.96,clear-day,,0.0,0.0,,1018.49,Clear,61.19,2015-06-05 11:00:00,0,9.47,,0.0,0.0,ATL
64.25,0.0,62.15,0.95,clear-day,,0.0,0.0,,1018.8,Clear,63.73,2015-06-05 12:00:00,1,10.0,90.0,0.37,0.07,ATL
69.46,0.0,64.88,0.87,clear-day,,0.0,0.0,,1018.62,Clear,68.78,2015-06-05 13:00:00,2,10.0,75.0,1.05,0.19,ATL
74.38,0.08,66.08,0.77,clear-day,,0.0,0.0,,1018.51,Clear,73.69,2015-06-05 14:00:00,4,10.0,125.0,2.28,0.28,ATL
77.55,0.04,65.58,0.68,clear-day,,0.0,0.0,,1018.19,Clear,76.95,2015-06-05 15:00:00,7,10.0,184.0,1.79,0.03,ATL
81.35,0.18,64.95,0.61,clear-day,,0.0,0.0,,1018.1,Clear,79.51,2015-06-05 16:00:00,9,10.0,43.0,2.61,0.17,ATL
82.76,0.35,65.09,0.59,partly-cloudy-day,,0.0,0.0,,1017.79,Partly Cloudy,80.9,2015-06-05 17:00:00,9,10.0,300.0,2.67,0.14,ATL
83.9,0.46,64.94,0.56,partly-cloudy-day,,0.0,0.0,,1017.23,Partly Cloudy,82.11,2015-06-05 18:00:00,8,10.0,328.0,2.65,0.37,ATL
85.15,0.53,64.63,0.53,partly-cloudy-day,,0.0,0.0,,1016.7,Partly Cloudy,83.51,2015-06-05 19:00:00,7,10.0,358.0,2.97,0.59,ATL
85.88,0.51,64.46,0.51,partly-cloudy-day,,0.0,0.0,,1015.94,Partly Cloudy,84.31,2015-06-05 20:00:00,6,10.0,307.0,2.8,0.32,ATL
86.43,0.42,64.48,0.51,partly-cloudy-day,,0.0,0.0,,1015.18,Partly Cloudy,84.87,2015-06-05 21:00:00,4,10.0,292.0,3.4,0.77,ATL
85.8,0.25,64.02,0.51,partly-cloudy-day,,0.0,0.0,,1014.71,Partly Cloudy,84.42,2015-06-05 22:00:00,2,10.0,299.0,3.0,0.68,ATL
84.6,0.23,64.5,0.54,clear-day,,0.0,0.0,,1014.13,Clear,82.99,2015-06-05 23:00:00,1,10.0,301.0,1.92,0.57,ATL
82.37,0.19,65.21,0.6,clear-day,,0.0,0.0,,1014.08,Clear,80.48,2015-06-06 00:00:00,0,10.0,313.0,1.18,0.23,ATL
77.12,0.47,65.52,0.69,partly-cloudy-night,,0.0,0.0,,1014.11,Partly Cloudy,76.53,2015-06-06 01:00:00,0,10.0,320.0,1.1,0.18,ATL
74.31,0.63,66.11,0.77,partly-cloudy-night,,0.0,0.0,,1014.42,Mostly Cloudy,73.61,2015-06-06 02:00:00,0,10.0,320.0,0.08,0.06,ATL
72.8,0.53,65.88,0.81,partly-cloudy-night,,0.0,0.0,,1015.07,Partly Cloudy,72.09,2015-06-06 03:00:00,0,10.0,304.0,0.06,0.05,ATL
71.75,0.33,65.37,0.82,partly-cloudy-night,,0.0,0.0,,1014.91,Partly Cloudy,71.07,2015-06-06 04:00:00,0,10.0,281.0,0.05,0.04,ATL
70.18,0.45,64.75,0.85,partly-cloudy-night,,0.0,0.0,,1014.72,Partly Cloudy,69.54,2015-06-06 05:00:00,0,10.0,296.0,0.06,0.05,ATL
68.34,0.2,63.85,0.87,clear-night,,0.0,0.0,,1014.44,Clear,67.76,2015-06-06 06:00:00,0,10.0,292.0,0.13,0.03,ATL
67.67,0.43,63.7,0.89,partly-cloudy-night,,0.0,0.0,,1014.11,Partly Cloudy,67.08,2015-06-06 07:00:00,0,10.0,321.0,0.07,0.02,ATL
66.89,0.19,63.33,0.9,clear-night,,0.0,0.0,,1014.04,Clear,66.33,2015-06-06 08:00:00,0,9.66,343.0,0.11,0.01,ATL
66.23,0.46,63.14,0.92,partly-cloudy-night,,0.0,0.0,,1014.13,Partly Cloudy,65.66,2015-06-06 09:00:00,0,9.43,338.0,0.06,0.02,ATL
65.96,0.04,63.01,0.92,clear-night,,0.0,0.0,,1014.49,Clear,65.4,2015-06-06 10:00:00,0,9.43,319.0,0.03,0.01,ATL
65.35,0.27,62.9,0.94,partly-cloudy-day,,0.0,0.0,,1014.66,Partly Cloudy,64.77,2015-06-06 11:00:00,0,9.14,,0.03,0.0,ATL
67.17,0.33,64.19,0.92,partly-cloudy-day,,0.0,0.0,,1014.97,Partly Cloudy,66.48,2015-06-06 12:00:00,1,9.45,279.0,0.12,0.06,ATL
72.29,0.14,66.41,0.84,clear-day,,0.0,0.0,,1015.19,Clear,71.49,2015-06-06 13:00:00,2,10.0,346.0,0.85,0.25,ATL
77.65,0.17,66.97,0.71,clear-day,,0.0,0.0,,1015.05,Clear,76.9,2015-06-06 14:00:00,4,10.0,9.0,1.67,0.7,ATL
83.61,0.16,66.89,0.62,clear-day,,0.0,0.0,,1015.17,Clear,81.19,2015-06-06 15:00:00,7,10.0,11.0,2.45,0.52,ATL
85.62,0.05,65.21,0.54,clear-day,,0.0,0.0,,1015.25,Clear,83.75,2015-06-06 16:00:00,9,10.0,349.0,3.13,0.93,ATL
86.41,0.44,64.04,0.5,partly-cloudy-day,,0.0,0.0,,1014.73,Partly Cloudy,85.04,2015-06-06 17:00:00,8,10.0,347.0,3.68,0.86,ATL
87.1,0.36,62.68,0.45,partly-cloudy-day,,0.0,0.0,,1014.07,Partly Cloudy,86.33,2015-06-06 18:00:00,9,10.0,340.0,3.13,0.5,ATL
87.99,0.29,62.61,0.44,partly-cloudy-day,,0.0,0.0,,1013.63,Partly Cloudy,87.28,2015-06-06 19:00:00,8,10.0,339.0,3.16,0.86,ATL
88.38,0.47,62.45,0.43,partly-cloudy-day,,0.0,0.0,,1013.25,Partly Cloudy,87.72,2015-06-06 20:00:00,6,10.0,341.0,2.86,0.7,ATL
87.71,0.14,61.54,0.42,clear-day,,0.0,0.0,,1012.86,Clear,87.44,2015-06-06 21:00:00,5,10.0,343.0,2.92,0.86,ATL
87.64,0.33,62.19,0.44,partly-cloudy-day,,0.0,0.0,,1012.8,Partly Cloudy,87.09,2015-06-06 22:00:00,2,10.0,4.0,2.02,0.43,ATL
86.82,0.17,62.84,0.46,clear-day,,0.0,0.0,,1012.76,Clear,85.97,2015-06-06 23:00:00,1,10.0,335.0,1.42,0.46,ATL
84.64,0.14,64.53,0.54,clear-day,,0.0,0.0,,1013.02,Clear,83.01,2015-06-07 00:00:00,0,10.0,332.0,0.53,0.18,ATL
78.91,0.03,65.09,0.64,clear-night,,0.0,0.0,,1013.31,Clear,78.37,2015-06-07 01:00:00,0,10.0,311.0,0.33,0.31,ATL
75.8,0.17,65.57,0.72,clear-night,,0.0,0.0,,1013.54,Clear,75.19,2015-06-07 02:00:00,0,9.68,345.0,0.12,0.04,ATL
73.93,0.08,65.84,0.78,clear-night,,0.0,0.0,,1014.27,Clear,73.25,2015-06-07 03:00:00,0,9.42,332.0,0.09,0.01,ATL
72.1,0.16,65.72,0.82,clear-night,,0.0,0.0,,1014.63,Clear,71.39,2015-06-07 04:00:00,0,9.52,0.0,0.03,0.01,ATL
71.49,0.4,65.87,0.85,partly-cloudy-night,,0.0,0.0,,1014.62,Partly Cloudy,70.74,2015-06-07 05:00:00,0,8.73,,0.02,0.0,ATL
70.98,0.41,65.69,0.86,partly-cloudy-night,,0.0,0.0,,1014.42,Partly Cloudy,70.23,2015-06-07 06:00:00,0,9.02,,0.0,0.0,ATL
70.73,0.35,65.53,0.86,partly-cloudy-night,,0.0,0.0,,1014.18,Partly Cloudy,70.0,2015-06-07 07:00:00,0,9.02,,0.0,0.0,ATL
69.9,0.07,65.48,0.88,clear-night,,0.0,0.0,,1013.92,Clear,69.14,2015-06-07 08:00:00,0,9.36,,0.03,0.0,ATL
68.74,0.02,64.65,0.89,clear-night,,0.0,0.0,,1014.31,Clear,68.06,2015-06-07 09:00:00,0,7.79,,0.06,0.0,ATL
67.77,0.02,64.15,0.9,clear-night,,0.0,0.0,,1014.91,Clear,67.12,2015-06-07 10:00:00,0,8.48,,0.03,0.0,ATL
67.45,0.08,64.07,0.91,clear-day,,0.0,0.0,,1015.98,Clear,66.8,2015-06-07 11:00:00,0,7.85,90.0,0.1,0.02,ATL
70.31,0.06,65.88,0.88,clear-day,,0.0,0.0,,1016.37,Clear,69.51,2015-06-07 12:00:00,1,9.29,85.0,0.52,0.14,ATL
75.41,0.0,67.92,0.8,clear-day,,0.0,0.0,,1017.16,Clear,74.5,2015-06-07 13:00:00,2,10.0,90.0,1.09,0.34,ATL
81.82,0.0,69.29,0.72,clear-day,,0.0,0.0,,1017.32,Clear,79.16,2015-06-07 14:00:00,4,10.0,99.0,1.78,0.37,ATL
86.53,0.03,68.91,0.63,clear-day,,0.0,0.0,,1017.42,Clear,83.0,2015-06-07 15:00:00,7,10.0,117.0,3.33,0.64,ATL
88.59,0.26,68.04,0.57,partly-cloudy-day,,0.0,0.0,,1017.4,Partly Cloudy,85.22,2015-06-07 16:00:00,8,10.0,139.0,4.27,1.07,ATL
89.83,0.62,67.43,0.53,partly-cloudy-day,,0.0,0.0,,1017.01,Mostly Cloudy,86.66,2015-06-07 17:00:00,7,10.0,153.0,5.18,2.08,ATL
89.95,0.47,66.38,0.5,partly-cloudy-day,,0.0,0.0,,1016.73,Partly Cloudy,87.34,2015-06-07 18:00:00,8,10.0,167.0,5.6,1.47,ATL
90.86,0.69,65.94,0.48,partly-cloudy-day,,0.0,0.0,,1016.42,Mostly Cloudy,88.42,2015-06-07 19:00:00,6,10.0,138.0,4.06,1.39,ATL
90.3,0.18,65.45,0.47,clear-day,,0.0,0.0,,1015.9,Clear,88.15,2015-06-07 20:00:00,7,10.0,145.0,3.82,1.6,ATL
90.54,0.26,65.25,0.46,partly-cloudy-day,,0.0,0.0,,1015.37,Partly Cloudy,88.48,2015-06-07 21:00:00,5,10.0,150.0,3.84,1.49,ATL
89.86,0.23,65.01,0.47,clear-day,,0.0,0.0,,1015.42,Clear,87.97,2015-06-07 22:00:00,2,10.0,159.0,2.48,1.05,ATL
88.53,0.23,65.61,0.5,clear-day,,0.0,0.0,,1015.23,Clear,86.41,2015-06-07 23:00:00,1,10.0,162.0,1.53,0.69,ATL
86.58,0.21,67.11,0.57,clear-day,,0.0,0.0,,1015.62,Clear,83.84,2015-06-08 00:00:00,0,10.0,149.0,0.88,0.27,ATL
82.72,0.36,67.65,0.66,partly-cloudy-night,,0.0,0.0,,1015.77,Partly Cloudy,80.2,2015-06-08 01:00:00,0,10.0,145.0,0.36,0.19,ATL
78.21,0.32,67.38,0.71,partly-cloudy-night,,0.0,0.0,,1015.74,Partly Cloudy,77.42,2015-06-08 02:00:00,0,9.84,164.0,0.48,0.38,ATL
76.51,0.1,67.4,0.76,clear-night,,0.0,0.0,,1016.23,Clear,75.69,2015-06-08 03:00:00,0,9.84,127.0,0.37,0.03,ATL
75.53,0.16,67.43,0.78,clear-night,,0.0,0.0,,1016.59,Clear,74.68,2015-06-08 04:00:00,0,9.59,157.0,0.24,0.01,ATL
74.1,0.16,67.39,0.82,clear-night,,0.0,0.0,,1016.99,Clear,73.23,2015-06-08 05:00:00,0,9.68,100.0,0.21,0.02,ATL
73.3,0.56,67.3,0.84,partly-cloudy-night,,0.0,0.0,,1016.97,Partly Cloudy,72.41,2015-06-08 06:00:00,0,9.7,127.0,0.43,0.22,ATL
72.76,0.59,67.39,0.86,partly-cloudy-night,,0.0,0.0,,1017.06,Partly Cloudy,71.83,2015-06-08 07:00:00,0,9.42,168.0,0.54,0.24,ATL
72.82,0.41,67.26,0.85,partly-cloudy-night,,0.0,0.0,,1017.16,Partly Cloudy,71.92,2015-06-08 08:00:00,0,9.68,155.0,1.27,0.52,ATL
72.24,0.29,67.4,0.88,partly-cloudy-night,,0.0,0.0,,1017.22,Partly Cloudy,71.3,2015-06-08 09:00:00,0,9.56,156.0,0.7,0.58,ATL
71.83,0.18,67.17,0.88,clear-night,,0.0,0.0,,1017.17,Clear,70.9,2015-06-08 10:00:00,0,9.52,156.0,1.04,0.41,ATL
71.35,0.18,67.08,0.89,clear-day,,0.0,0.0,,1017.4,Clear,70.41,2015-06-08 11:00:00,0,9.66,170.0,0.84,0.24,ATL
73.13,0.15,68.18,0.87,clear-day,,0.0,0.0,,1017.76,Clear,72.1,2015-06-08 12:00:00,1,10.0,189.0,1.63,0.61,ATL
76.31,0.39,69.41,0.82,partly-cloudy-day,,0.0,0.0,,1017.92,Partly Cloudy,75.22,2015-06-08 13:00:00,2,10.0,207.0,2.97,0.9,ATL
79.94,0.19,69.81,0.74,clear-day,,0.0,0.0,,1017.74,Clear,78.88,2015-06-08 14:00:00,4,10.0,209.0,3.87,1.35,ATL
85.37,0.26,69.31,0.66,partly-cloudy-day,,0.0,0.0,,1017.41,Partly Cloudy,81.89,2015-06-08 15:00:00,6,10.0,224.0,5.19,2.23,ATL
87.76,0.34,69.36,0.62,partly-cloudy-day,,0.0,0.0,,1017.14,Partly Cloudy,83.83,2015-06-08 16:00:00,8,10.0,226.0,6.23,2.48,ATL
89.34,0.54,69.07,0.58,partly-cloudy-day,,0.0,0.0,,1016.75,Partly Cloudy,85.33,2015-06-08 17:00:00,8,10.0,238.0,6.61,2.4,ATL
88.23,0.65,67.86,0.57,partly-cloudy-day,,0.0,0.0,,1015.84,Mostly Cloudy,84.98,2015-06-08 18:00:00,7,10.0,239.0,8.0,2.56,ATL
90.33,0.57,68.24,0.54,partly-cloudy-day,,0.0,0.0,,1014.84,Partly Cloudy,86.65,2015-06-08 19:00:00,7,10.0,237.0,8.46,3.08,ATL
90.99,0.5,68.45,0.54,partly-cloudy-day,,0.0,0.0,,1014.09,Partly Cloudy,87.11,2015-06-08 20:00:00,6,10.0,231.0,7.73,2.33,ATL
91.13,0.58,68.68,0.55,partly-cloudy-day,,0.0,0.0,,1013.4,Partly Cloudy,87.09,2015-06-08 21:00:00,4,10.0,231.0,7.6,2.6,ATL
90.42,0.41,68.33,0.55,partly-cloudy-day,,0.0,0.0,,1012.97,Partly Cloudy,86.67,2015-06-08 22:00:00,2,10.0,229.0,7.04,2.32,ATL
88.28,0.33,67.96,0.57,partly-cloudy-day,,0.0,0.0,,1012.64,Partly Cloudy,84.98,2015-06-08 23:00:00,1,10.0,226.0,4.24,1.41,ATL
85.95,0.25,68.4,0.62,partly-cloudy-day,,0.0,0.0,,1013.01,Partly Cloudy,82.72,2015-06-09 00:00:00,0,10.0,217.0,1.82,0.58,ATL
82.51,0.28,68.35,0.68,partly-cloudy-night,,0.0,0.0,,1013.34,Partly Cloudy,79.86,2015-06-09 01:00:00,0,10.0,208.0,1.2,0.51,ATL
78.61,0.15,68.4,0.73,clear-night,,0.0,0.0,,1013.73,Clear,77.7,2015-06-09 02:00:00,0,10.0,204.0,0.5,0.25,ATL
77.12,0.27,68.75,0.78,partly-cloudy-night,,0.0,0.0,,1013.97,Partly Cloudy,76.14,2015-06-09 03:00:00,0,10.0,213.0,0.71,0.27,ATL
76.32,0.33,68.78,0.8,partly-cloudy-night,,0.0,0.0,,1014.18,Partly Cloudy,75.32,2015-06-09 04:00:00,0,10.0,212.0,0.74,0.24,ATL
75.78,0.11,68.89,0.82,clear-night,,0.0,0.0,,1013.8,Clear,74.75,2015-06-09 05:00:00,0,9.59,197.0,0.72,0.51,ATL
75.54,0.23,69.02,0.83,clear-night,,0.0,0.0,,1013.23,Clear,74.48,2015-06-09 06:00:00,0,9.7,217.0,1.23,0.54,ATL
75.17,0.38,69.24,0.85,partly-cloudy-night,,0.0,0.0,,1012.57,Partly Cloudy,74.07,2015-06-09 07:00:00,0,10.0,233.0,2.49,0.88,ATL
74.87,0.09,69.34,0.86,clear-night,,0.0,0.0,,1012.47,Clear,73.75,2015-06-09 08:00:00,0,10.0,231.0,1.87,1.07,ATL
74.45,0.21,69.5,0.88,clear-night,,0.0,0.0,,1012.16,Clear,73.29,2015-06-09 09:00:00,0,10.0,240.0,1.83,0.49,ATL
73.82,0.43,69.55,0.9,partly-cloudy-night,,0.0,0.0,,1012.22,Partly Cloudy,72.62,2015-06-09 10:00:00,0,10.0,238.0,0.81,0.19,ATL
73.22,0.57,69.33,0.91,partly-cloudy-day,,0.0,0.0,,1013.01,Partly Cloudy,72.03,2015-06-09 11:00:00,0,9.57,256.0,0.68,0.24,ATL
74.28,0.49,69.88,0.9,partly-cloudy-day,,0.0,0.0,,1013.27,Partly Cloudy,73.05,2015-06-09 12:00:00,1,10.0,254.0,1.28,0.53,ATL
76.38,0.63,70.85,0.87,partly-cloudy-day,,0.0,0.0,,1013.44,Mostly Cloudy,75.09,2015-06-09 13:00:00,2,9.66,245.0,2.19,1.13,ATL
78.21,0.72,71.58,0.84,partly-cloudy-day,,0.0,0.0,,1013.27,Mostly Cloudy,76.89,2015-06-09 14:00:00,3,10.0,265.0,1.93,1.07,ATL
82.42,0.57,71.88,0.78,partly-cloudy-day,,0.0,0.0,,1012.96,Partly Cloudy,79.19,2015-06-09 15:00:00,5,10.0,266.0,2.93,0.96,ATL
87.57,0.49,72.34,0.72,partly-cloudy-day,,0.0,0.0,,1012.51,Humid and Partly Cloudy,82.37,2015-06-09 16:00:00,7,9.88,273.0,4.45,1.48,ATL
91.24,0.44,72.38,0.66,partly-cloudy-day,,0.0,0.0,,1011.65,Humid and Partly Cloudy,84.97,2015-06-09 17:00:00,8,10.0,258.0,5.74,1.96,ATL
92.33,0.7,71.97,0.63,partly-cloudy-day,,0.0,0.0,,1010.87,Mostly Cloudy,86.05,2015-06-09 18:00:00,7,9.88,275.0,4.79,1.15,ATL
92.24,0.66,71.67,0.62,partly-cloudy-day,,0.0,0.0,,1010.08,Mostly Cloudy,86.18,2015-06-09 19:00:00,6,9.89,279.0,3.99,0.86,ATL
88.06,0.74,71.42,0.68,partly-cloudy-day,,0.0005,0.16,rain,1009.74,Mostly Cloudy,83.1,2015-06-09 20:00:00,5,9.65,243.0,6.27,0.87,ATL
78.6,0.91,69.57,0.77,rain,,0.03,0.3,rain,1011.38,Light Rain,77.55,2015-06-09 21:00:00,3,5.1,206.0,3.75,0.48,ATL
