apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed,NAME_OF_AIRPORT
58.58,0.0,47.09,0.66,clear-night,0.0,0.0,,1019.47,Clear,58.58,2015-03-29 05:00:00,0.0,10.0,268.0,3.96,1.6,SFO
57.27,0.0,46.39,0.67,clear-night,0.0,0.0,,1019.52,Clear,57.27,2015-03-29 06:00:00,0.0,9.18,295.0,2.45,0.66,SFO
55.6,0.0,45.75,0.69,clear-night,0.0,0.0,,1020.22,Clear,55.6,2015-03-29 07:00:00,0.0,9.34,289.0,1.69,0.26,SFO
54.69,0.0,45.52,0.71,clear-night,0.0,0.0,,1020.04,Clear,54.69,2015-03-29 08:00:00,0.0,9.41,235.0,2.09,0.33,SFO
53.86,0.0,45.56,0.73,clear-night,0.0,0.0,,1019.98,Clear,53.86,2015-03-29 09:00:00,0.0,9.39,254.0,1.79,0.32,SFO
52.93,0.0,45.25,0.75,clear-night,0.0,0.0,,1019.75,Clear,52.93,2015-03-29 10:00:00,0.0,9.65,263.0,1.85,0.6,SFO
52.3,0.0,45.19,0.77,clear-night,0.0,0.0,,1019.39,Clear,52.3,2015-03-29 11:00:00,0.0,9.26,297.0,2.29,0.32,SFO
52.16,0.13,44.58,0.75,clear-night,0.0,0.0,,1019.48,Clear,52.16,2015-03-29 12:00:00,0.0,9.06,270.0,2.05,0.47,SFO
51.22,0.08,44.5,0.78,clear-night,0.0,0.0,,1019.35,Clear,51.22,2015-03-29 13:00:00,0.0,8.93,221.0,1.82,0.39,SFO
50.74,0.21,44.45,0.79,clear-night,0.0,0.0,,1019.37,Clear,50.74,2015-03-29 14:00:00,0.0,10.0,156.0,1.85,0.43,SFO
52.51,0.18,46.18,0.79,clear-day,0.0,0.0,,1019.91,Clear,52.51,2015-03-29 15:00:00,0.0,10.0,142.0,1.36,0.23,SFO
57.86,0.16,49.95,0.75,clear-day,0.0,0.0,,1019.93,Clear,57.86,2015-03-29 16:00:00,1.0,10.0,131.0,2.15,0.16,SFO
61.59,0.11,51.29,0.69,clear-day,0.0,0.0,,1020.13,Clear,61.59,2015-03-29 17:00:00,3.0,10.0,284.0,2.53,0.35,SFO
65.8,0.14,52.1,0.61,clear-day,0.0,0.0,,1020.07,Clear,65.8,2015-03-29 18:00:00,5.0,10.0,289.0,3.99,0.3,SFO
69.46,0.19,52.37,0.55,clear-day,0.0,0.0,,1019.68,Clear,69.46,2015-03-29 19:00:00,6.0,10.0,283.0,5.2,0.95,SFO
73.56,0.02,50.97,0.45,clear-day,0.0,0.0,,1018.58,Clear,73.56,2015-03-29 20:00:00,8.0,10.0,280.0,5.83,0.91,SFO
74.67,0.13,48.95,0.4,clear-day,0.0,0.0,,1018.0,Clear,74.67,2015-03-29 21:00:00,7.0,10.0,279.0,8.13,2.52,SFO
75.78,0.12,49.12,0.39,clear-day,0.0,0.0,,1017.12,Clear,75.78,2015-03-29 22:00:00,6.0,10.0,283.0,8.24,2.81,SFO
76.04,0.07,48.86,0.38,clear-day,0.0,0.0,,1016.85,Clear,76.04,2015-03-29 23:00:00,4.0,10.0,280.0,8.62,3.2,SFO
75.87,0.19,48.23,0.38,clear-day,0.0,0.0,,1016.42,Clear,75.87,2015-03-30 00:00:00,2.0,10.0,280.0,8.63,3.4,SFO
72.16,0.11,47.78,0.42,clear-day,0.0,0.0,,1016.45,Clear,72.16,2015-03-30 01:00:00,1.0,10.0,277.0,8.74,3.62,SFO
67.94,0.07,48.72,0.5,clear-day,0.0,0.0,,1016.24,Clear,67.94,2015-03-30 02:00:00,0.0,10.0,273.0,6.47,2.61,SFO
63.56,0.26,48.84,0.59,partly-cloudy-night,0.0,0.0,,1016.37,Partly Cloudy,63.56,2015-03-30 03:00:00,0.0,10.0,275.0,4.26,2.02,SFO
61.15,0.1,48.84,0.64,clear-night,0.0,0.0,,1016.99,Clear,61.15,2015-03-30 04:00:00,0.0,10.0,273.0,2.72,1.09,SFO
59.03,0.11,48.97,0.69,clear-night,0.0,0.0,,1017.34,Clear,59.03,2015-03-30 05:00:00,0.0,10.0,268.0,2.47,1.01,SFO
57.75,0.06,48.22,0.71,clear-night,0.0,0.0,,1017.43,Clear,57.75,2015-03-30 06:00:00,0.0,10.0,257.0,1.94,0.7,SFO
56.5,0.0,47.26,0.71,clear-night,0.0,0.0,,1017.34,Clear,56.5,2015-03-30 07:00:00,0.0,10.0,278.0,1.91,0.72,SFO
55.44,0.0,46.42,0.72,clear-night,0.0,0.0,,1017.13,Clear,55.44,2015-03-30 08:00:00,0.0,10.0,240.0,1.46,0.4,SFO
54.51,0.0,45.84,0.72,clear-night,0.0,0.0,,1016.92,Clear,54.51,2015-03-30 09:00:00,0.0,10.0,269.0,1.72,0.67,SFO
53.59,0.0,45.57,0.74,clear-night,0.0,0.0,,1016.67,Clear,53.59,2015-03-30 10:00:00,0.0,10.0,251.0,1.8,0.31,SFO
53.51,0.05,45.41,0.74,clear-night,0.0,0.0,,1016.58,Clear,53.51,2015-03-30 11:00:00,0.0,10.0,214.0,2.25,0.65,SFO
52.93,0.0,45.65,0.76,clear-night,0.0,0.0,,1016.41,Clear,52.93,2015-03-30 12:00:00,0.0,10.0,239.0,2.36,0.66,SFO
52.65,0.08,45.6,0.77,clear-night,0.0,0.0,,1016.51,Clear,52.65,2015-03-30 13:00:00,0.0,10.0,251.0,1.93,0.66,SFO
52.04,0.19,45.57,0.79,clear-night,0.0,0.0,,1016.74,Clear,52.04,2015-03-30 14:00:00,0.0,9.12,268.0,1.75,0.86,SFO
53.78,0.21,46.97,0.78,clear-day,0.0,0.0,,1016.97,Clear,53.78,2015-03-30 15:00:00,0.0,9.59,238.0,1.97,0.99,SFO
58.0,0.22,50.29,0.75,clear-day,0.0,0.0,,1017.67,Clear,58.0,2015-03-30 16:00:00,1.0,9.68,241.0,3.99,2.16,SFO
60.27,0.21,51.47,0.73,clear-day,0.0,0.0,,1018.27,Clear,60.27,2015-03-30 17:00:00,3.0,9.49,265.0,5.79,2.28,SFO
63.05,0.46,52.18,0.68,partly-cloudy-day,0.0,0.0,,1018.44,Partly Cloudy,63.05,2015-03-30 18:00:00,4.0,9.68,272.0,7.11,2.93,SFO
65.63,0.44,52.87,0.63,partly-cloudy-day,0.0,0.0,,1018.4,Partly Cloudy,65.63,2015-03-30 19:00:00,6.0,10.0,250.0,8.02,3.18,SFO
66.91,0.59,52.95,0.61,partly-cloudy-day,0.0,0.0,,1018.21,Partly Cloudy,66.91,2015-03-30 20:00:00,6.0,10.0,259.0,8.11,3.2,SFO
67.07,0.78,52.71,0.6,partly-cloudy-day,0.0,0.0,,1017.79,Mostly Cloudy,67.07,2015-03-30 21:00:00,5.0,10.0,260.0,9.94,5.11,SFO
66.04,0.7,52.14,0.61,partly-cloudy-day,0.0,0.0,,1017.56,Mostly Cloudy,66.04,2015-03-30 22:00:00,4.0,10.0,265.0,12.66,5.9,SFO
64.67,0.63,51.21,0.62,partly-cloudy-day,0.0,0.0,,1017.52,Mostly Cloudy,64.67,2015-03-30 23:00:00,3.0,10.0,263.0,12.63,5.85,SFO
64.09,0.63,49.96,0.6,partly-cloudy-day,0.0,0.0,,1017.15,Mostly Cloudy,64.09,2015-03-31 00:00:00,2.0,10.0,262.0,13.02,5.83,SFO
62.53,0.66,49.19,0.62,partly-cloudy-day,0.0,0.0,,1017.12,Mostly Cloudy,62.53,2015-03-31 01:00:00,1.0,10.0,256.0,12.02,5.64,SFO
59.91,0.51,48.42,0.66,partly-cloudy-day,0.0,0.0,,1017.32,Partly Cloudy,59.91,2015-03-31 02:00:00,0.0,10.0,265.0,11.08,4.78,SFO
57.66,0.62,47.97,0.7,partly-cloudy-night,0.0,0.0,,1017.4,Mostly Cloudy,57.66,2015-03-31 03:00:00,0.0,10.0,264.0,8.49,4.24,SFO
56.73,0.61,47.84,0.72,partly-cloudy-night,0.0,0.0,,1018.03,Mostly Cloudy,56.73,2015-03-31 04:00:00,0.0,10.0,268.0,8.85,4.99,SFO
56.17,0.42,47.64,0.73,partly-cloudy-night,0.0,0.0,,1018.47,Partly Cloudy,56.17,2015-03-31 05:00:00,0.0,10.0,278.0,9.23,4.62,SFO
55.79,0.29,47.18,0.73,partly-cloudy-night,0.0,0.0,,1018.51,Partly Cloudy,55.79,2015-03-31 06:00:00,0.0,10.0,269.0,8.25,3.78,SFO
55.43,0.24,46.69,0.72,clear-night,0.0,0.0,,1018.55,Clear,55.43,2015-03-31 07:00:00,0.0,10.0,263.0,6.71,2.69,SFO
55.15,0.27,47.11,0.74,partly-cloudy-night,0.0,0.0,,1018.66,Partly Cloudy,55.15,2015-03-31 08:00:00,0.0,10.0,272.0,8.82,4.45,SFO
54.74,0.13,47.71,0.77,clear-night,0.0,0.0,,1018.67,Clear,54.74,2015-03-31 09:00:00,0.0,10.0,275.0,9.64,4.97,SFO
54.49,0.57,47.93,0.78,partly-cloudy-night,0.0,0.0,,1018.6,Partly Cloudy,54.49,2015-03-31 10:00:00,0.0,10.0,273.0,10.33,5.68,SFO
54.31,0.37,48.01,0.79,partly-cloudy-night,0.0,0.0,,1018.66,Partly Cloudy,54.31,2015-03-31 11:00:00,0.0,10.0,278.0,9.78,5.63,SFO
54.28,0.42,48.4,0.8,partly-cloudy-night,0.0,0.0,,1018.78,Partly Cloudy,54.28,2015-03-31 12:00:00,0.0,10.0,276.0,9.18,4.84,SFO
54.28,0.58,48.2,0.8,partly-cloudy-night,0.0,0.0,,1019.18,Partly Cloudy,54.28,2015-03-31 13:00:00,0.0,10.0,275.0,6.97,4.29,SFO
54.27,0.5,48.58,0.81,partly-cloudy-night,0.0,0.0,,1019.68,Partly Cloudy,54.27,2015-03-31 14:00:00,0.0,10.0,276.0,8.53,4.26,SFO
55.36,0.64,50.03,0.82,partly-cloudy-day,0.0,0.0,,1020.59,Mostly Cloudy,55.36,2015-03-31 15:00:00,0.0,10.0,280.0,8.93,5.02,SFO
57.3,0.58,51.12,0.8,partly-cloudy-day,0.0,0.0,,1021.22,Partly Cloudy,57.3,2015-03-31 16:00:00,1.0,10.0,283.0,12.64,6.27,SFO
59.72,0.44,51.1,0.73,partly-cloudy-day,0.0,0.0,,1021.7,Partly Cloudy,59.72,2015-03-31 17:00:00,3.0,10.0,277.0,12.35,5.29,SFO
61.76,0.13,50.37,0.66,clear-day,0.0,0.0,,1021.99,Clear,61.76,2015-03-31 18:00:00,5.0,10.0,279.0,11.46,5.27,SFO
63.72,0.12,48.64,0.58,clear-day,0.0,0.0,,1022.01,Clear,63.72,2015-03-31 19:00:00,7.0,10.0,279.0,11.57,5.38,SFO
65.43,0.09,46.99,0.51,clear-day,0.0,0.0,,1022.03,Clear,65.43,2015-03-31 20:00:00,7.0,10.0,279.0,12.75,5.69,SFO
66.38,0.1,45.06,0.46,clear-day,0.0,0.0,,1021.45,Clear,66.38,2015-03-31 21:00:00,7.0,10.0,287.0,15.17,7.04,SFO
66.26,0.08,43.68,0.44,clear-day,0.0,0.0,,1020.78,Clear,66.26,2015-03-31 22:00:00,6.0,10.0,285.0,16.55,7.68,SFO
65.44,0.09,43.48,0.45,clear-day,0.0,0.0,,1020.74,Clear,65.44,2015-03-31 23:00:00,4.0,10.0,284.0,16.7,8.03,SFO
64.76,0.04,43.01,0.45,clear-day,0.0,0.0,,1020.48,Clear,64.76,2015-04-01 00:00:00,2.0,10.0,284.0,16.0,7.91,SFO
63.74,0.08,42.06,0.45,clear-day,0.0,0.0,,1020.66,Clear,63.74,2015-04-01 01:00:00,1.0,10.0,281.0,15.41,7.14,SFO
61.46,0.06,41.3,0.47,clear-day,0.0,0.0,,1020.71,Clear,61.46,2015-04-01 02:00:00,0.0,10.0,286.0,14.13,6.32,SFO
58.82,0.09,40.77,0.51,clear-night,0.0,0.0,,1020.84,Clear,58.82,2015-04-01 03:00:00,0.0,10.0,297.0,13.24,6.15,SFO
57.39,0.05,41.0,0.54,clear-night,0.0,0.0,,1021.43,Clear,57.39,2015-04-01 04:00:00,0.0,10.0,301.0,12.68,5.5,SFO
56.82,0.0,41.3,0.56,clear-night,0.0,0.0,,1021.94,Clear,56.82,2015-04-01 05:00:00,0.0,10.0,304.0,10.53,4.57,SFO
55.89,0.0,41.24,0.58,clear-night,0.0,0.0,,1022.42,Clear,55.89,2015-04-01 06:00:00,0.0,10.0,306.0,9.84,4.65,SFO
54.64,0.0,40.71,0.59,clear-night,0.0,0.0,,1022.53,Clear,54.64,2015-04-01 07:00:00,0.0,10.0,309.0,8.34,4.06,SFO
53.46,0.0,39.88,0.6,clear-night,0.0,0.0,,1022.55,Clear,53.46,2015-04-01 08:00:00,0.0,10.0,308.0,9.46,4.11,SFO
52.4,0.0,39.17,0.61,clear-night,0.0,0.0,,1022.55,Clear,52.4,2015-04-01 09:00:00,0.0,10.0,308.0,7.64,3.28,SFO
51.09,0.0,38.38,0.62,clear-night,0.0,0.0,,1022.19,Clear,51.09,2015-04-01 10:00:00,0.0,10.0,313.0,6.3,2.66,SFO
50.1,0.0,37.75,0.62,clear-night,0.0,0.0,,1021.78,Clear,50.1,2015-04-01 11:00:00,0.0,10.0,315.0,5.36,2.02,SFO
49.27,0.0,37.22,0.63,clear-night,0.0,0.0,,1021.75,Clear,49.27,2015-04-01 12:00:00,0.0,10.0,319.0,5.0,2.1,SFO
48.94,0.0,36.6,0.62,clear-night,0.0,0.0,,1021.44,Clear,48.94,2015-04-01 13:00:00,0.0,10.0,335.0,5.55,2.06,SFO
48.53,0.06,36.04,0.62,clear-night,0.0,0.0,,1021.89,Clear,48.53,2015-04-01 14:00:00,0.0,10.0,334.0,4.68,1.75,SFO
50.28,0.16,36.33,0.59,clear-day,0.0,0.0,,1022.22,Clear,50.28,2015-04-01 15:00:00,0.0,10.0,322.0,4.72,1.84,SFO
54.31,0.11,36.48,0.51,clear-day,0.0,0.0,,1022.42,Clear,54.31,2015-04-01 16:00:00,1.0,10.0,313.0,6.56,2.51,SFO
57.34,0.14,35.08,0.43,clear-day,0.0,0.0,,1022.46,Clear,57.34,2015-04-01 17:00:00,3.0,10.0,317.0,8.26,3.22,SFO
59.95,0.23,34.55,0.38,clear-day,0.0,0.0,,1022.2,Clear,59.95,2015-04-01 18:00:00,5.0,10.0,306.0,9.04,3.86,SFO
61.87,0.38,35.32,0.37,partly-cloudy-day,0.0,0.0,,1021.74,Partly Cloudy,61.87,2015-04-01 19:00:00,6.0,10.0,291.0,10.78,4.69,SFO
62.7,0.43,37.06,0.39,partly-cloudy-day,0.0,0.0,,1020.96,Partly Cloudy,62.7,2015-04-01 20:00:00,6.0,10.0,281.0,11.65,5.01,SFO
63.37,0.69,39.29,0.41,partly-cloudy-day,0.0,0.0,,1020.29,Mostly Cloudy,63.37,2015-04-01 21:00:00,5.0,10.0,272.0,12.73,5.78,SFO
63.25,0.47,41.41,0.45,partly-cloudy-day,0.0,0.0,,1019.87,Partly Cloudy,63.25,2015-04-01 22:00:00,5.0,10.0,277.0,14.53,7.02,SFO
62.41,0.51,42.28,0.48,partly-cloudy-day,0.0,0.0,,1019.57,Partly Cloudy,62.41,2015-04-01 23:00:00,3.0,10.0,276.0,15.07,7.71,SFO
61.04,0.32,42.81,0.51,partly-cloudy-day,0.0,0.0,,1019.09,Partly Cloudy,61.04,2015-04-02 00:00:00,2.0,10.0,277.0,15.22,8.83,SFO
59.79,0.14,42.4,0.53,clear-day,0.0,0.0,,1018.66,Clear,59.79,2015-04-02 01:00:00,1.0,10.0,275.0,13.78,7.21,SFO
57.99,0.14,42.41,0.56,clear-day,0.0,0.0,,1018.34,Clear,57.99,2015-04-02 02:00:00,0.0,10.0,272.0,12.62,6.73,SFO
55.77,0.17,42.63,0.61,clear-night,0.0,0.0,,1018.42,Clear,55.77,2015-04-02 03:00:00,0.0,10.0,272.0,7.62,3.58,SFO
54.29,0.03,42.69,0.65,clear-night,0.0,0.0,,1018.93,Clear,54.29,2015-04-02 04:00:00,0.0,10.0,279.0,4.67,1.78,SFO
53.35,0.08,42.74,0.67,clear-night,0.0,0.0,,1019.25,Clear,53.35,2015-04-02 05:00:00,0.0,10.0,286.0,3.46,1.31,SFO
52.7,0.0,42.49,0.68,clear-night,0.0,0.0,,1019.31,Clear,52.7,2015-04-02 06:00:00,0.0,10.0,277.0,2.63,0.98,SFO
51.75,0.0,42.2,0.7,clear-night,0.0,0.0,,1019.78,Clear,51.75,2015-04-02 07:00:00,0.0,10.0,303.0,2.61,0.97,SFO
51.18,0.0,42.04,0.71,clear-night,0.0,0.0,,1020.21,Clear,51.18,2015-04-02 08:00:00,0.0,10.0,311.0,3.41,1.21,SFO
50.96,0.0,41.49,0.7,clear-night,0.0,0.0,,1020.39,Clear,50.96,2015-04-02 09:00:00,0.0,10.0,313.0,3.2,1.14,SFO
50.25,0.0,40.85,0.7,clear-night,0.0,0.0,,1020.48,Clear,50.25,2015-04-02 10:00:00,0.0,10.0,318.0,4.21,1.73,SFO
50.6,0.0,39.94,0.67,clear-night,0.0,0.0,,1020.68,Clear,50.6,2015-04-02 11:00:00,0.0,10.0,320.0,5.0,2.09,SFO
50.29,0.0,38.6,0.64,clear-night,0.0,0.0,,1020.85,Clear,50.29,2015-04-02 12:00:00,0.0,10.0,335.0,5.07,2.29,SFO
49.64,0.0,37.57,0.63,clear-night,0.0,0.0,,1021.22,Clear,49.64,2015-04-02 13:00:00,0.0,10.0,331.0,4.42,2.21,SFO
48.99,0.07,37.08,0.63,clear-day,0.0,0.0,,1021.57,Clear,48.99,2015-04-02 14:00:00,0.0,10.0,349.0,4.85,2.58,SFO
51.12,0.05,37.55,0.6,clear-day,0.0,0.0,,1022.28,Clear,51.12,2015-04-02 15:00:00,0.0,10.0,342.0,6.44,3.65,SFO
55.36,0.0,37.72,0.51,clear-day,0.0,0.0,,1022.31,Clear,55.36,2015-04-02 16:00:00,1.0,10.0,342.0,9.31,4.8,SFO
58.44,0.0,35.7,0.42,clear-day,0.0,0.0,,1022.7,Clear,58.44,2015-04-02 17:00:00,3.0,10.0,340.0,11.21,5.44,SFO
61.07,0.0,34.7,0.37,clear-day,0.0,0.0,,1023.07,Clear,61.07,2015-04-02 18:00:00,5.0,10.0,342.0,11.84,4.86,SFO
63.69,0.0,34.82,0.34,clear-day,0.0,0.0,,1022.79,Clear,63.69,2015-04-02 19:00:00,7.0,10.0,333.0,12.06,5.68,SFO
65.72,0.0,34.51,0.31,clear-day,0.0,0.0,,1022.56,Clear,65.72,2015-04-02 20:00:00,8.0,10.0,323.0,11.04,4.41,SFO
67.33,0.0,34.66,0.3,clear-day,0.0,0.0,,1022.28,Clear,67.33,2015-04-02 21:00:00,8.0,10.0,309.0,11.49,4.68,SFO
68.04,0.0,35.42,0.3,clear-day,0.0,0.0,,1021.77,Clear,68.04,2015-04-02 22:00:00,6.0,10.0,295.0,12.09,4.85,SFO
68.31,0.01,35.93,0.3,clear-day,0.0,0.0,,1021.16,Clear,68.31,2015-04-02 23:00:00,4.0,10.0,290.0,12.88,4.99,SFO
67.98,0.06,35.3,0.3,clear-day,0.0,0.0,,1020.74,Clear,67.98,2015-04-03 00:00:00,2.0,10.0,286.0,13.49,6.59,SFO
66.35,0.09,35.05,0.31,clear-day,0.0,0.0,,1020.68,Clear,66.35,2015-04-03 01:00:00,1.0,10.0,292.0,13.16,6.27,SFO
63.38,0.11,34.78,0.34,clear-day,0.0,0.0,,1020.85,Clear,63.38,2015-04-03 02:00:00,0.0,10.0,286.0,11.49,5.74,SFO
60.42,0.14,33.98,0.37,clear-night,0.0,0.0,,1020.93,Clear,60.42,2015-04-03 03:00:00,0.0,10.0,290.0,7.05,2.98,SFO
58.05,0.08,34.83,0.42,clear-night,0.0,0.0,,1021.45,Clear,58.05,2015-04-03 04:00:00,0.0,10.0,302.0,4.52,1.99,SFO
56.26,0.06,36.25,0.47,clear-night,0.0,0.0,,1021.74,Clear,56.26,2015-04-03 05:00:00,0.0,10.0,295.0,2.63,0.91,SFO
54.07,0.05,37.15,0.53,clear-night,0.0,0.0,,1021.85,Clear,54.07,2015-04-03 06:00:00,0.0,10.0,284.0,2.4,0.95,SFO
53.09,0.0,37.91,0.56,clear-night,0.0,0.0,,1021.89,Clear,53.09,2015-04-03 07:00:00,0.0,10.0,279.0,2.13,1.14,SFO
51.59,0.0,37.57,0.59,clear-night,0.0,0.0,,1022.13,Clear,51.59,2015-04-03 08:00:00,0.0,10.0,301.0,1.64,0.51,SFO
51.01,0.0,37.56,0.6,clear-night,0.0,0.0,,1022.08,Clear,51.01,2015-04-03 09:00:00,0.0,10.0,195.0,1.78,0.41,SFO
50.11,0.0,37.91,0.63,clear-night,0.0,0.0,,1021.88,Clear,50.11,2015-04-03 10:00:00,0.0,10.0,157.0,1.66,0.44,SFO
49.19,0.0,37.99,0.65,clear-night,0.0,0.0,,1021.79,Clear,49.19,2015-04-03 11:00:00,0.0,10.0,181.0,1.7,0.28,SFO
49.01,0.0,38.56,0.67,clear-night,0.0,0.0,,1021.96,Clear,49.01,2015-04-03 12:00:00,0.0,10.0,263.0,1.73,0.2,SFO
48.24,0.0,38.26,0.68,clear-night,0.0,0.0,,1022.04,Clear,48.24,2015-04-03 13:00:00,0.0,10.0,218.0,1.37,0.29,SFO
47.62,0.06,37.71,0.68,clear-day,0.0,0.0,,1022.55,Clear,47.62,2015-04-03 14:00:00,0.0,9.31,198.0,1.15,0.12,SFO
50.7,0.0,40.43,0.68,clear-day,0.0,0.0,,1023.26,Clear,50.7,2015-04-03 15:00:00,0.0,10.0,277.0,1.2,0.11,SFO
55.54,0.0,42.57,0.62,clear-day,0.0,0.0,,1023.44,Clear,55.54,2015-04-03 16:00:00,1.0,10.0,121.0,1.73,0.19,SFO
59.01,0.0,43.82,0.57,clear-day,0.0,0.0,,1023.62,Clear,59.01,2015-04-03 17:00:00,3.0,10.0,196.0,3.18,0.43,SFO
62.57,0.0,44.66,0.52,clear-day,0.0,0.0,,1023.66,Clear,62.57,2015-04-03 18:00:00,5.0,10.0,249.0,4.88,0.67,SFO
65.13,0.0,44.5,0.47,clear-day,0.0,0.0,,1023.15,Clear,65.13,2015-04-03 19:00:00,7.0,10.0,268.0,6.42,1.64,SFO
66.8,0.0,44.13,0.44,clear-day,0.0,0.0,,1022.47,Clear,66.8,2015-04-03 20:00:00,8.0,10.0,284.0,7.66,2.6,SFO
68.43,0.0,43.79,0.41,clear-day,0.0,0.0,,1021.77,Clear,68.43,2015-04-03 21:00:00,8.0,10.0,278.0,8.61,2.74,SFO
68.99,0.01,42.63,0.38,clear-day,0.0,0.0,,1021.18,Clear,68.99,2015-04-03 22:00:00,6.0,10.0,268.0,10.51,4.05,SFO
67.93,0.0,41.16,0.38,clear-day,0.0,0.0,,1020.78,Clear,67.93,2015-04-03 23:00:00,4.0,10.0,264.0,10.49,5.17,SFO
66.91,0.06,41.17,0.39,clear-day,0.0,0.0,,1020.38,Clear,66.91,2015-04-04 00:00:00,2.0,10.0,268.0,11.85,5.22,SFO
64.12,0.06,40.78,0.42,clear-day,0.0,0.0,,1020.11,Clear,64.12,2015-04-04 01:00:00,1.0,10.0,281.0,12.03,5.53,SFO
61.42,0.01,38.87,0.43,clear-day,0.0,0.0,,1019.82,Clear,61.42,2015-04-04 02:00:00,0.0,10.0,278.0,11.37,5.3,SFO
57.41,0.08,38.04,0.48,clear-night,0.0,0.0,,1019.67,Clear,57.41,2015-04-04 03:00:00,0.0,10.0,278.0,8.03,4.46,SFO
54.75,0.12,38.77,0.55,clear-night,0.0,0.0,,1019.86,Clear,54.75,2015-04-04 04:00:00,0.0,10.0,277.0,7.3,3.2,SFO
53.24,0.1,39.34,0.59,clear-night,0.0,0.0,,1019.95,Clear,53.24,2015-04-04 05:00:00,0.0,10.0,267.0,5.96,2.77,SFO
51.98,0.06,40.19,0.64,clear-night,0.0,0.0,,1020.13,Clear,51.98,2015-04-04 06:00:00,0.0,10.0,252.0,4.75,1.82,SFO
51.15,0.05,40.83,0.68,clear-night,0.0,0.0,,1019.96,Clear,51.15,2015-04-04 07:00:00,0.0,10.0,265.0,5.11,2.52,SFO
50.17,0.0,40.79,0.7,clear-night,0.0,0.0,,1019.83,Clear,50.17,2015-04-04 08:00:00,0.0,10.0,267.0,3.77,1.48,SFO
49.66,0.12,40.86,0.72,clear-night,0.0,0.0,,1019.57,Clear,49.66,2015-04-04 09:00:00,0.0,10.0,265.0,4.15,1.34,SFO
49.29,0.0,40.96,0.73,clear-night,0.0,0.0,,1018.97,Clear,49.29,2015-04-04 10:00:00,0.0,10.0,252.0,3.56,1.05,SFO
48.74,0.0,40.64,0.73,clear-night,0.0,0.0,,1018.74,Clear,48.74,2015-04-04 11:00:00,0.0,10.0,242.0,3.47,0.67,SFO
48.45,0.06,40.64,0.74,clear-night,0.0,0.0,,1018.47,Clear,48.45,2015-04-04 12:00:00,0.0,10.0,200.0,3.56,0.4,SFO
48.42,0.06,40.65,0.74,clear-night,0.0,0.0,,1018.56,Clear,48.42,2015-04-04 13:00:00,0.0,10.0,217.0,3.51,0.42,SFO
48.27,0.41,40.55,0.75,partly-cloudy-day,0.0,0.0,,1018.72,Partly Cloudy,48.27,2015-04-04 14:00:00,0.0,10.0,242.0,3.22,0.34,SFO
50.09,0.61,41.93,0.73,partly-cloudy-day,0.0,0.0,,1018.89,Mostly Cloudy,50.09,2015-04-04 15:00:00,0.0,10.0,251.0,3.25,0.39,SFO
54.12,0.34,43.95,0.68,partly-cloudy-day,0.0,0.0,,1018.94,Partly Cloudy,54.12,2015-04-04 16:00:00,1.0,10.0,240.0,4.45,0.86,SFO
57.3,0.16,44.35,0.62,clear-day,0.0,0.0,,1018.97,Clear,57.3,2015-04-04 17:00:00,3.0,10.0,241.0,5.89,1.41,SFO
60.12,0.05,44.19,0.56,clear-day,0.0,0.0,,1019.07,Clear,60.12,2015-04-04 18:00:00,5.0,10.0,248.0,7.95,2.69,SFO
62.16,0.12,43.25,0.5,clear-day,0.0,0.0,,1018.47,Clear,62.16,2015-04-04 19:00:00,7.0,10.0,272.0,10.95,4.47,SFO
63.47,0.29,42.55,0.46,partly-cloudy-day,0.0,0.0,,1017.88,Partly Cloudy,63.47,2015-04-04 20:00:00,7.0,10.0,272.0,11.47,4.91,SFO
64.04,0.29,42.09,0.45,partly-cloudy-day,0.0,0.0,,1017.48,Partly Cloudy,64.04,2015-04-04 21:00:00,7.0,10.0,265.0,12.2,6.29,SFO
63.57,0.04,41.43,0.44,clear-day,0.0,0.0,,1016.99,Clear,63.57,2015-04-04 22:00:00,6.0,10.0,270.0,14.29,6.89,SFO
62.81,0.36,40.79,0.44,partly-cloudy-day,0.0,0.0,,1016.51,Partly Cloudy,62.81,2015-04-04 23:00:00,4.0,10.0,275.0,16.23,8.22,SFO
59.91,0.52,39.9,0.47,partly-cloudy-day,0.0,0.0,,1016.09,Partly Cloudy,59.91,2015-04-05 00:00:00,2.0,10.0,276.0,15.71,8.0,SFO
57.57,0.68,38.91,0.5,partly-cloudy-day,0.0,0.0,,1015.86,Mostly Cloudy,57.57,2015-04-05 01:00:00,1.0,10.0,279.0,14.28,7.66,SFO
55.84,0.66,38.5,0.52,partly-cloudy-day,0.0,0.0,,1015.51,Mostly Cloudy,55.84,2015-04-05 02:00:00,0.0,10.0,275.0,12.54,6.87,SFO
54.35,0.57,38.09,0.54,partly-cloudy-night,0.0,0.0,,1015.1,Partly Cloudy,54.35,2015-04-05 03:00:00,0.0,10.0,272.0,10.64,5.58,SFO
53.18,0.36,37.78,0.56,partly-cloudy-night,0.0,0.0,,1015.32,Partly Cloudy,53.18,2015-04-05 04:00:00,0.0,10.0,266.0,8.12,4.53,SFO
