apparentTemperature,cloudCover,dewPoint,humidity,icon,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed,NAME_OF_AIRPORT
85.39,0.6,61.55,0.46,partly-cloudy-day,,0.0,0.0,,1012.3,Mostly Cloudy,84.97,2015-08-01 22:00:00,2.0,10.0,263.0,12.0,3.98,ORD
85.0,0.73,62.63,0.49,partly-cloudy-day,,0.0,0.0,,1011.87,Mostly Cloudy,84.13,2015-08-01 23:00:00,1.0,10.0,253.0,12.14,3.96,ORD
83.81,0.52,63.19,0.52,partly-cloudy-day,,0.0,0.0,,1011.5,Partly Cloudy,82.62,2015-08-02 00:00:00,0.0,10.0,247.0,9.38,3.35,ORD
82.04,0.4,63.56,0.56,partly-cloudy-day,,0.0,0.0,,1011.61,Partly Cloudy,80.56,2015-08-02 01:00:00,0.0,10.0,244.0,6.75,2.55,ORD
78.9,0.33,63.87,0.61,partly-cloudy-night,,0.0,0.0,,1011.75,Partly Cloudy,78.49,2015-08-02 02:00:00,0.0,10.0,239.0,5.62,2.07,ORD
77.22,0.12,64.41,0.66,clear-night,,0.0,0.0,,1011.87,Clear,76.76,2015-08-02 03:00:00,0.0,10.0,244.0,3.9,1.04,ORD
75.78,0.0,64.84,0.7,clear-night,,0.0,0.0,,1011.66,Clear,75.25,2015-08-02 04:00:00,0.0,10.0,240.0,4.03,1.6,ORD
74.62,0.0,64.99,0.73,clear-night,,0.0,0.0,,1011.58,Clear,74.06,2015-08-02 05:00:00,0.0,10.0,245.0,4.89,1.77,ORD
73.98,0.0,65.21,0.76,clear-night,,0.0,0.0,,1011.42,Clear,73.38,2015-08-02 06:00:00,0.0,10.0,241.0,4.75,1.55,ORD
73.34,0.0,65.12,0.77,clear-night,,0.0,0.0,,1011.36,Clear,72.74,2015-08-02 07:00:00,0.0,10.0,247.0,6.06,2.12,ORD
72.67,0.08,65.41,0.8,clear-night,,0.0,0.0,,1010.98,Clear,72.02,2015-08-02 08:00:00,0.0,10.0,241.0,5.81,2.14,ORD
72.04,0.0,65.91,0.83,clear-night,,0.0,0.0,,1010.67,Clear,71.3,2015-08-02 09:00:00,0.0,10.0,243.0,4.91,1.54,ORD
71.96,0.13,66.41,0.85,clear-night,,0.0,0.0,,1010.51,Clear,71.15,2015-08-02 10:00:00,0.0,10.0,235.0,3.75,1.12,ORD
71.68,0.13,66.56,0.86,clear-day,,0.0,0.0,,1010.32,Clear,70.84,2015-08-02 11:00:00,0.0,10.0,216.0,3.83,1.28,ORD
72.15,0.05,67.1,0.87,clear-day,,0.0,0.0,,1010.14,Clear,71.25,2015-08-02 12:00:00,0.0,10.0,228.0,6.24,1.98,ORD
75.5,0.08,67.91,0.8,clear-day,,0.0,0.0,,1009.96,Clear,74.6,2015-08-02 13:00:00,1.0,10.0,224.0,8.27,2.73,ORD
79.69,0.06,67.37,0.68,clear-day,,0.0,0.0,,1009.96,Clear,78.91,2015-08-02 14:00:00,3.0,10.0,233.0,11.68,3.81,ORD
84.76,0.05,65.8,0.57,clear-day,,0.0,0.0,,1009.24,Clear,82.66,2015-08-02 15:00:00,5.0,10.0,232.0,14.01,4.53,ORD
88.05,0.05,66.51,0.53,clear-day,,0.0,0.0,,1008.86,Clear,85.5,2015-08-02 16:00:00,7.0,10.0,234.0,14.35,4.54,ORD
90.25,0.09,66.1,0.49,clear-day,,0.0,0.0,,1008.16,Clear,87.77,2015-08-02 17:00:00,8.0,10.0,233.0,15.24,5.74,ORD
92.6,0.22,66.73,0.47,clear-day,,0.0,0.0,,1007.73,Clear,89.56,2015-08-02 18:00:00,8.0,10.0,234.0,15.42,6.33,ORD
95.19,0.08,68.77,0.49,clear-day,,0.0,0.0,,1006.53,Clear,90.54,2015-08-02 19:00:00,8.0,10.0,234.0,15.88,5.42,ORD
90.86,0.39,70.33,0.6,partly-cloudy-day,,0.0024,0.13,rain,1006.57,Partly Cloudy,85.88,2015-08-02 20:00:00,6.0,10.0,236.0,15.75,6.99,ORD
95.0,0.45,71.6,0.58,partly-cloudy-day,,0.0091,0.29,rain,1005.48,Partly Cloudy,88.41,2015-08-02 21:00:00,4.0,10.0,222.0,17.26,6.64,ORD
96.13,0.12,71.05,0.54,clear-day,,0.0,0.0,,1004.29,Clear,89.73,2015-08-02 22:00:00,3.0,10.0,223.0,19.27,7.6,ORD
95.19,0.12,71.08,0.56,clear-day,,0.0,0.0,,1003.41,Clear,88.94,2015-08-02 23:00:00,1.0,10.0,226.0,18.4,6.67,ORD
93.23,0.58,71.37,0.6,partly-cloudy-day,,0.0,0.0,,1003.86,Partly Cloudy,87.15,2015-08-03 00:00:00,0.0,10.0,232.0,17.89,6.38,ORD
91.2,0.65,71.57,0.63,partly-cloudy-day,,0.0,0.0,,1003.77,Mostly Cloudy,85.43,2015-08-03 01:00:00,0.0,10.0,232.0,15.34,5.65,ORD
89.18,0.32,71.55,0.67,partly-cloudy-night,,0.0,0.0,,1003.22,Partly Cloudy,83.88,2015-08-03 02:00:00,0.0,10.0,225.0,15.97,6.14,ORD
88.24,0.61,71.77,0.69,partly-cloudy-night,,0.0,0.0,,1004.01,Mostly Cloudy,83.09,2015-08-03 03:00:00,0.0,10.0,234.0,13.02,3.01,ORD
72.73,1.0,66.74,0.84,rain,,0.0615,0.75,rain,1005.36,Rain,71.9,2015-08-03 04:00:00,0.0,3.04,318.0,11.54,1.66,ORD
68.43,0.87,64.62,0.9,rain,,0.268,1.0,rain,1006.23,Heavy Rain,67.74,2015-08-03 05:00:00,0.0,9.72,262.0,3.15,0.49,ORD
68.37,1.0,64.9,0.91,rain,,0.0418,0.54,rain,1006.68,Light Rain,67.63,2015-08-03 06:00:00,0.0,10.0,232.0,1.12,0.27,ORD
68.38,0.75,65.21,0.92,partly-cloudy-night,,0.0005,0.11,rain,1006.68,Mostly Cloudy,67.59,2015-08-03 07:00:00,0.0,10.0,262.0,0.96,0.36,ORD
68.01,0.75,64.98,0.92,partly-cloudy-night,,0.0,0.0,,1006.75,Mostly Cloudy,67.24,2015-08-03 08:00:00,0.0,10.0,269.0,0.82,0.35,ORD
67.51,0.2,64.51,0.92,clear-night,,0.0,0.0,,1007.06,Clear,66.79,2015-08-03 09:00:00,0.0,10.0,273.0,0.68,0.21,ORD
66.92,0.36,63.98,0.92,partly-cloudy-night,,0.0,0.0,,1007.61,Partly Cloudy,66.25,2015-08-03 10:00:00,0.0,10.0,277.0,1.05,0.49,ORD
66.84,0.44,63.99,0.93,partly-cloudy-day,,0.0,0.0,,1008.15,Partly Cloudy,66.17,2015-08-03 11:00:00,0.0,10.0,280.0,1.69,0.81,ORD
67.58,0.44,64.09,0.91,partly-cloudy-day,,0.0,0.0,,1009.08,Partly Cloudy,66.93,2015-08-03 12:00:00,0.0,10.0,298.0,3.18,1.18,ORD
69.51,0.44,64.05,0.84,partly-cloudy-day,,0.0,0.0,,1009.35,Partly Cloudy,68.95,2015-08-03 13:00:00,1.0,10.0,325.0,6.22,1.88,ORD
72.22,0.13,61.94,0.71,clear-day,,0.0,0.0,,1009.88,Clear,72.0,2015-08-03 14:00:00,3.0,10.0,328.0,8.18,3.37,ORD
74.93,0.16,59.97,0.6,clear-day,,0.0,0.0,,1010.25,Clear,74.93,2015-08-03 15:00:00,5.0,10.0,326.0,7.6,2.74,ORD
77.0,0.16,57.96,0.52,clear-day,,0.0,0.0,,1010.65,Clear,77.0,2015-08-03 16:00:00,7.0,10.0,314.0,9.8,3.37,ORD
78.5,0.09,55.32,0.45,clear-day,,0.0,0.0,,1010.79,Clear,78.5,2015-08-03 17:00:00,8.0,10.0,313.0,10.82,3.87,ORD
79.36,0.15,52.91,0.4,clear-day,,0.0,0.0,,1010.63,Clear,79.36,2015-08-03 18:00:00,9.0,10.0,310.0,11.26,3.53,ORD
80.28,0.09,50.54,0.36,clear-day,,0.0,0.0,,1010.57,Clear,80.28,2015-08-03 19:00:00,8.0,10.0,295.0,11.16,3.86,ORD
80.85,0.09,50.37,0.35,clear-day,,0.0,0.0,,1010.32,Clear,80.85,2015-08-03 20:00:00,7.0,10.0,303.0,11.35,4.12,ORD
81.06,0.05,50.99,0.35,clear-day,,0.0,0.0,,1010.42,Clear,81.06,2015-08-03 21:00:00,5.0,10.0,297.0,11.58,3.71,ORD
80.93,0.06,51.51,0.36,clear-day,,0.0,0.0,,1010.32,Clear,80.93,2015-08-03 22:00:00,3.0,10.0,288.0,11.32,4.22,ORD
80.06,0.05,52.2,0.38,clear-day,,0.0,0.0,,1010.34,Clear,80.06,2015-08-03 23:00:00,1.0,10.0,289.0,10.27,3.96,ORD
78.52,0.05,52.51,0.4,clear-day,,0.0,0.0,,1010.43,Clear,78.52,2015-08-04 00:00:00,0.0,10.0,288.0,9.3,3.14,ORD
75.91,0.05,53.21,0.45,clear-day,,0.0,0.0,,1010.75,Clear,75.91,2015-08-04 01:00:00,0.0,10.0,285.0,3.5,1.2,ORD
72.46,0.15,54.48,0.53,clear-night,,0.0,0.0,,1011.15,Clear,72.46,2015-08-04 02:00:00,0.0,10.0,269.0,0.91,0.46,ORD
69.88,0.0,55.21,0.6,clear-night,,0.0,0.0,,1011.83,Clear,69.88,2015-08-04 03:00:00,0.0,10.0,264.0,1.15,0.45,ORD
68.62,0.0,55.86,0.64,clear-night,,0.0,0.0,,1011.96,Clear,68.62,2015-08-04 04:00:00,0.0,10.0,261.0,1.99,0.65,ORD
67.4,0.05,56.14,0.67,clear-night,,0.0,0.0,,1012.26,Clear,67.4,2015-08-04 05:00:00,0.0,10.0,272.0,1.74,0.7,ORD
65.98,0.0,56.17,0.71,clear-night,,0.0,0.0,,1012.33,Clear,65.98,2015-08-04 06:00:00,0.0,10.0,274.0,1.53,0.53,ORD
64.37,0.0,55.97,0.74,clear-night,,0.0,0.0,,1012.38,Clear,64.37,2015-08-04 07:00:00,0.0,10.0,276.0,1.09,0.36,ORD
62.91,0.0,55.44,0.77,clear-night,,0.0,0.0,,1012.41,Clear,62.91,2015-08-04 08:00:00,0.0,10.0,276.0,0.85,0.33,ORD
61.59,0.0,55.24,0.8,clear-night,,0.0,0.0,,1012.66,Clear,61.59,2015-08-04 09:00:00,0.0,10.0,270.0,0.59,0.29,ORD
60.4,0.0,54.77,0.82,clear-night,,0.0,0.0,,1012.97,Clear,60.4,2015-08-04 10:00:00,0.0,10.0,267.0,0.62,0.15,ORD
59.58,0.08,54.73,0.84,clear-day,,0.0,0.0,,1013.41,Clear,59.58,2015-08-04 11:00:00,0.0,10.0,269.0,0.59,0.18,ORD
61.94,0.05,56.21,0.81,clear-day,,0.0,0.0,,1013.85,Clear,61.94,2015-08-04 12:00:00,0.0,10.0,260.0,1.19,0.38,ORD
67.51,0.06,58.4,0.73,clear-day,,0.0,0.0,,1014.16,Clear,67.51,2015-08-04 13:00:00,1.0,6.68,266.0,2.68,0.85,ORD
72.77,0.26,58.08,0.6,partly-cloudy-day,,0.0,0.0,,1014.33,Partly Cloudy,72.77,2015-08-04 14:00:00,3.0,6.68,268.0,4.87,1.69,ORD
76.22,0.22,56.77,0.51,clear-day,,0.0,0.0,,1014.53,Clear,76.22,2015-08-04 15:00:00,5.0,6.85,267.0,7.87,2.52,ORD
78.3,0.23,54.86,0.44,clear-day,,0.0,0.0,,1014.46,Clear,78.3,2015-08-04 16:00:00,6.0,6.68,283.0,10.34,3.79,ORD
79.4,0.23,54.75,0.43,clear-day,,0.0,0.0,,1014.38,Clear,79.4,2015-08-04 17:00:00,8.0,6.68,292.0,10.93,3.29,ORD
79.78,0.24,55.22,0.43,clear-day,,0.0,0.0,,1014.17,Clear,79.78,2015-08-04 18:00:00,8.0,6.68,288.0,10.49,3.69,ORD
80.54,0.23,55.73,0.43,clear-day,,0.0,0.0,,1014.36,Clear,80.52,2015-08-04 19:00:00,8.0,6.68,298.0,11.16,3.54,ORD
81.03,0.34,55.3,0.41,partly-cloudy-day,,0.0,0.0,,1014.56,Partly Cloudy,81.03,2015-08-04 20:00:00,6.0,6.68,295.0,11.88,4.14,ORD
80.16,0.3,55.2,0.42,partly-cloudy-day,,0.0,0.0,,1014.39,Partly Cloudy,80.16,2015-08-04 21:00:00,4.0,6.79,312.0,10.71,3.33,ORD
80.11,0.26,55.49,0.43,partly-cloudy-day,,0.0,0.0,,1014.08,Partly Cloudy,80.11,2015-08-04 22:00:00,3.0,6.68,313.0,9.01,2.9,ORD
79.13,0.3,55.59,0.44,partly-cloudy-day,,0.0,0.0,,1013.65,Partly Cloudy,79.13,2015-08-04 23:00:00,1.0,6.79,336.0,7.26,1.96,ORD
76.5,0.22,56.06,0.49,clear-day,,0.0,0.0,,1013.46,Clear,76.5,2015-08-05 00:00:00,0.0,8.35,3.0,5.07,1.36,ORD
73.74,0.22,56.94,0.56,clear-day,,0.0,0.0,,1014.66,Clear,73.74,2015-08-05 01:00:00,0.0,6.68,25.0,2.27,0.33,ORD
70.4,0.22,58.28,0.66,clear-night,,0.0,0.0,,1015.74,Clear,70.4,2015-08-05 02:00:00,0.0,6.68,75.0,1.44,0.17,ORD
68.67,0.19,58.3,0.7,clear-night,,0.0,0.0,,1016.36,Clear,68.67,2015-08-05 03:00:00,0.0,7.88,121.0,0.91,0.18,ORD
66.81,0.21,58.04,0.73,clear-night,,0.0,0.0,,1016.5,Clear,66.81,2015-08-05 04:00:00,0.0,7.88,127.0,0.45,0.09,ORD
65.23,0.13,58.08,0.78,clear-night,,0.0,0.0,,1016.56,Clear,65.23,2015-08-05 05:00:00,0.0,7.88,104.0,0.18,0.01,ORD
63.92,0.08,57.82,0.81,clear-night,,0.0,0.0,,1016.41,Clear,63.92,2015-08-05 06:00:00,0.0,7.42,189.0,0.19,0.05,ORD
62.98,0.08,57.69,0.83,clear-night,,0.0,0.0,,1016.36,Clear,62.98,2015-08-05 07:00:00,0.0,7.88,212.0,0.22,0.06,ORD
62.23,0.08,57.57,0.85,clear-night,,0.0,0.0,,1016.22,Clear,62.23,2015-08-05 08:00:00,0.0,6.68,265.0,0.29,0.06,ORD
61.37,0.19,57.18,0.86,clear-night,,0.0,0.0,,1016.62,Clear,61.37,2015-08-05 09:00:00,0.0,7.88,257.0,0.33,0.1,ORD
60.74,0.19,56.75,0.87,clear-night,,0.0,0.0,,1016.74,Clear,60.74,2015-08-05 10:00:00,0.0,7.88,270.0,0.31,0.07,ORD
60.16,0.22,56.37,0.87,clear-day,,0.0,0.0,,1017.2,Clear,60.16,2015-08-05 11:00:00,0.0,7.88,270.0,0.25,0.05,ORD
62.93,0.13,58.21,0.85,clear-day,,0.0,0.0,,1017.19,Clear,62.93,2015-08-05 12:00:00,0.0,8.05,285.0,0.35,0.05,ORD
69.45,0.23,60.77,0.74,clear-day,,0.0,0.0,,1017.06,Clear,69.33,2015-08-05 13:00:00,1.0,7.33,249.0,0.93,0.06,ORD
74.21,0.26,59.88,0.61,partly-cloudy-day,,0.0,0.0,,1017.22,Partly Cloudy,74.21,2015-08-05 14:00:00,3.0,6.58,131.0,1.36,0.07,ORD
77.83,0.22,58.28,0.51,clear-day,,0.0,0.0,,1017.5,Clear,77.83,2015-08-05 15:00:00,5.0,6.85,68.0,2.62,0.17,ORD
79.77,0.22,56.77,0.45,clear-day,,0.0,0.0,,1017.42,Clear,79.77,2015-08-05 16:00:00,6.0,6.68,80.0,3.64,0.41,ORD
80.87,0.51,56.29,0.43,partly-cloudy-day,,0.0,0.0,,1016.92,Partly Cloudy,80.87,2015-08-05 17:00:00,6.0,6.68,81.0,5.99,1.06,ORD
81.06,0.37,56.72,0.43,partly-cloudy-day,,0.0,0.0,,1016.75,Partly Cloudy,81.06,2015-08-05 18:00:00,7.0,6.68,80.0,6.37,1.12,ORD
81.09,0.34,57.06,0.44,partly-cloudy-day,,0.0,0.0,,1016.48,Partly Cloudy,81.04,2015-08-05 19:00:00,7.0,6.68,86.0,6.78,1.97,ORD
80.73,0.27,57.35,0.45,partly-cloudy-day,,0.0,0.0,,1016.4,Partly Cloudy,80.43,2015-08-05 20:00:00,6.0,6.68,73.0,7.23,2.23,ORD
79.37,0.62,57.62,0.47,partly-cloudy-day,,0.0,0.0,,1016.22,Mostly Cloudy,79.37,2015-08-05 21:00:00,4.0,6.68,77.0,7.24,2.48,ORD
78.34,0.76,57.53,0.49,partly-cloudy-day,,0.0,0.0,,1016.1,Mostly Cloudy,78.34,2015-08-05 22:00:00,2.0,6.68,76.0,7.29,2.82,ORD
77.2,0.43,57.77,0.51,partly-cloudy-day,,0.0,0.0,,1015.83,Partly Cloudy,77.2,2015-08-05 23:00:00,1.0,6.68,70.0,8.42,3.81,ORD
75.09,0.33,58.26,0.56,partly-cloudy-day,,0.0,0.0,,1015.58,Partly Cloudy,75.09,2015-08-06 00:00:00,0.0,6.68,76.0,6.82,2.34,ORD
73.09,0.33,59.54,0.63,partly-cloudy-day,,0.0,0.0,,1015.48,Partly Cloudy,73.09,2015-08-06 01:00:00,0.0,6.68,66.0,5.62,1.99,ORD
71.31,0.32,60.59,0.69,partly-cloudy-night,,0.0,0.0,,1015.66,Partly Cloudy,71.23,2015-08-06 02:00:00,0.0,6.68,62.0,5.06,1.86,ORD
70.32,0.29,61.66,0.75,partly-cloudy-night,,0.0,0.0,,1015.97,Partly Cloudy,70.1,2015-08-06 03:00:00,0.0,6.68,65.0,3.83,1.64,ORD
69.51,0.37,62.43,0.79,partly-cloudy-night,,0.0,0.0,,1015.62,Partly Cloudy,69.17,2015-08-06 04:00:00,0.0,5.98,59.0,3.31,1.32,ORD
68.43,0.35,62.47,0.82,partly-cloudy-night,,0.0,0.0,,1015.15,Partly Cloudy,68.05,2015-08-06 05:00:00,0.0,6.68,60.0,2.75,0.93,ORD
67.47,0.29,62.18,0.84,partly-cloudy-night,,0.0,0.0,,1014.79,Partly Cloudy,67.1,2015-08-06 06:00:00,0.0,6.85,55.0,2.27,0.78,ORD
66.86,0.32,62.15,0.86,partly-cloudy-night,,0.0,0.0,,1014.7,Partly Cloudy,66.47,2015-08-06 07:00:00,0.0,6.68,43.0,2.02,0.72,ORD
66.32,0.44,62.07,0.87,partly-cloudy-night,,0.0,0.0,,1014.73,Partly Cloudy,65.92,2015-08-06 08:00:00,0.0,6.85,39.0,1.64,0.54,ORD
66.24,0.23,62.14,0.88,clear-night,,0.0,0.0,,1014.81,Clear,65.83,2015-08-06 09:00:00,0.0,6.85,36.0,1.85,0.45,ORD
66.2,0.43,61.96,0.87,partly-cloudy-night,,0.0,0.0,,1014.7,Partly Cloudy,65.81,2015-08-06 10:00:00,0.0,6.5,28.0,2.13,0.71,ORD
65.86,0.32,61.74,0.88,partly-cloudy-day,,0.0,0.0,,1014.62,Partly Cloudy,65.49,2015-08-06 11:00:00,0.0,7.42,31.0,2.11,0.76,ORD
66.75,0.22,62.74,0.88,clear-day,,0.0,0.0,,1014.64,Clear,66.27,2015-08-06 12:00:00,0.0,7.88,21.0,2.73,0.98,ORD
70.27,0.21,65.06,0.86,clear-day,,0.0,0.0,,1014.39,Clear,69.59,2015-08-06 13:00:00,1.0,7.88,52.0,6.49,2.5,ORD
73.62,0.32,65.53,0.78,partly-cloudy-day,,0.0,0.0,,1014.68,Partly Cloudy,72.98,2015-08-06 14:00:00,3.0,6.85,60.0,7.88,3.39,ORD
76.45,0.24,64.44,0.68,clear-day,,0.0,0.0,,1014.26,Clear,75.98,2015-08-06 15:00:00,5.0,6.85,66.0,8.15,3.1,ORD
78.62,0.35,62.6,0.59,partly-cloudy-day,,0.0,0.0,,1014.42,Partly Cloudy,78.34,2015-08-06 16:00:00,6.0,6.68,64.0,7.58,2.46,ORD
79.76,0.54,61.58,0.54,partly-cloudy-day,,0.0,0.0,,1014.42,Partly Cloudy,79.55,2015-08-06 17:00:00,6.0,6.85,63.0,7.17,2.09,ORD
81.78,0.44,60.74,0.5,partly-cloudy-day,,0.0,0.0,,1014.28,Partly Cloudy,81.02,2015-08-06 18:00:00,7.0,6.68,57.0,7.95,2.63,ORD
81.61,0.41,60.2,0.49,partly-cloudy-day,,0.0,0.0,,1013.86,Partly Cloudy,80.94,2015-08-06 19:00:00,7.0,6.67,56.0,8.54,3.15,ORD
81.39,0.41,59.95,0.49,partly-cloudy-day,,0.0,0.0,,1013.24,Partly Cloudy,80.72,2015-08-06 20:00:00,6.0,6.67,58.0,9.26,3.4,ORD
80.83,0.35,59.8,0.5,partly-cloudy-day,,0.0,0.0,,1013.12,Partly Cloudy,80.01,2015-08-06 21:00:00,4.0,6.68,67.0,7.61,2.98,ORD
79.83,0.22,59.82,0.51,clear-day,,0.0,0.0,,1012.85,Clear,79.77,2015-08-06 22:00:00,3.0,6.67,75.0,8.22,2.92,ORD
78.39,0.17,59.6,0.53,clear-day,,0.0,0.0,,1012.47,Clear,78.38,2015-08-06 23:00:00,1.0,6.57,63.0,7.82,2.96,ORD
76.27,0.07,59.63,0.56,clear-day,,0.0,0.0,,1012.26,Clear,76.27,2015-08-07 00:00:00,0.0,6.57,57.0,5.85,1.89,ORD
73.56,0.07,60.3,0.63,clear-day,,0.0,0.0,,1012.53,Clear,73.53,2015-08-07 01:00:00,0.0,6.57,51.0,3.63,1.22,ORD
71.62,0.17,61.19,0.7,clear-night,,0.0,0.0,,1012.68,Clear,71.48,2015-08-07 02:00:00,0.0,6.57,73.0,2.49,1.08,ORD
71.12,0.29,61.89,0.73,partly-cloudy-night,,0.0,0.0,,1013.09,Partly Cloudy,70.89,2015-08-07 03:00:00,0.0,6.06,81.0,2.31,0.69,ORD
69.64,0.26,61.99,0.77,partly-cloudy-night,,0.0,0.0,,1012.92,Partly Cloudy,69.37,2015-08-07 04:00:00,0.0,5.93,88.0,1.15,0.26,ORD
69.0,0.4,62.22,0.8,partly-cloudy-night,,0.0,0.0,,1013.34,Partly Cloudy,68.68,2015-08-07 05:00:00,0.0,5.74,91.0,0.5,0.22,ORD
67.52,0.22,62.04,0.84,clear-night,,0.0,0.0,,1013.4,Clear,67.18,2015-08-07 06:00:00,0.0,5.96,100.0,0.3,0.03,ORD
66.6,0.15,61.9,0.86,clear-night,,0.0,0.0,,1013.09,Clear,66.23,2015-08-07 07:00:00,0.0,5.91,180.0,0.2,0.08,ORD
65.89,0.26,61.41,0.86,partly-cloudy-night,,0.0,0.0,,1012.88,Partly Cloudy,65.57,2015-08-07 08:00:00,0.0,5.78,173.0,0.63,0.3,ORD
65.74,0.06,60.75,0.85,clear-night,,0.0,0.0,,1012.68,Clear,65.51,2015-08-07 09:00:00,0.0,5.93,174.0,1.81,0.7,ORD
65.28,0.19,60.11,0.84,clear-night,,0.0,0.0,,1012.8,Clear,65.13,2015-08-07 10:00:00,0.0,5.95,185.0,1.4,0.44,ORD
64.72,0.13,59.43,0.83,clear-day,,0.0,0.0,,1013.0,Clear,64.65,2015-08-07 11:00:00,0.0,5.93,166.0,1.62,0.43,ORD
66.37,0.17,59.43,0.78,clear-day,,0.0,0.0,,1013.23,Clear,66.35,2015-08-07 12:00:00,0.0,6.47,175.0,3.09,1.1,ORD
69.31,0.05,59.75,0.72,clear-day,,0.0,0.0,,1013.02,Clear,69.31,2015-08-07 13:00:00,1.0,6.68,177.0,5.65,1.94,ORD
72.83,0.05,60.31,0.65,clear-day,,0.0,0.0,,1013.22,Clear,72.8,2015-08-07 14:00:00,3.0,10.0,185.0,6.75,2.66,ORD
75.72,0.05,60.61,0.6,clear-day,,0.0,0.0,,1013.16,Clear,75.65,2015-08-07 15:00:00,5.0,10.0,182.0,7.87,2.98,ORD
78.12,0.06,61.33,0.57,clear-day,,0.0,0.0,,1013.03,Clear,77.96,2015-08-07 16:00:00,7.0,10.0,179.0,7.84,2.31,ORD
79.37,0.17,61.32,0.54,clear-day,,0.0,0.0,,1012.79,Clear,79.2,2015-08-07 17:00:00,8.0,10.0,180.0,9.15,2.9,ORD
81.31,0.27,60.95,0.52,partly-cloudy-day,,0.0,0.0,,1012.11,Partly Cloudy,80.36,2015-08-07 18:00:00,8.0,10.0,168.0,9.34,2.68,ORD
81.87,0.59,60.94,0.51,partly-cloudy-day,,0.0,0.0,,1011.64,Partly Cloudy,81.07,2015-08-07 19:00:00,6.0,10.0,164.0,10.64,3.46,ORD
82.08,0.73,60.88,0.5,partly-cloudy-day,,0.0,0.0,,1011.04,Mostly Cloudy,81.35,2015-08-07 20:00:00,5.0,10.0,166.0,11.71,3.54,ORD
81.94,0.75,60.73,0.5,partly-cloudy-day,,0.0,0.0,,1010.76,Mostly Cloudy,81.22,2015-08-07 21:00:00,4.0,10.0,175.0,10.87,3.63,ORD
81.42,0.9,60.95,0.51,partly-cloudy-day,,0.0,0.0,,1010.87,Mostly Cloudy,80.5,2015-08-07 22:00:00,2.0,10.0,184.0,9.84,2.75,ORD
79.32,0.86,61.0,0.54,partly-cloudy-day,,0.0,0.0,,1010.64,Mostly Cloudy,79.18,2015-08-07 23:00:00,1.0,10.0,193.0,8.1,2.52,ORD
79.14,0.86,61.29,0.55,partly-cloudy-day,,0.0,0.0,,1010.32,Mostly Cloudy,78.97,2015-08-08 00:00:00,0.0,10.0,195.0,6.69,2.16,ORD
77.91,0.84,61.51,0.58,partly-cloudy-night,,0.0,0.0,,1010.22,Mostly Cloudy,77.73,2015-08-08 01:00:00,0.0,10.0,190.0,5.31,1.93,ORD
76.38,0.7,61.62,0.61,partly-cloudy-night,,0.0,0.0,,1010.39,Mostly Cloudy,76.2,2015-08-08 02:00:00,0.0,10.0,184.0,3.76,1.62,ORD
74.95,0.73,61.85,0.64,partly-cloudy-night,,0.0,0.0,,1010.76,Mostly Cloudy,74.76,2015-08-08 03:00:00,0.0,10.0,177.0,3.38,1.37,ORD
74.51,0.89,61.92,0.65,partly-cloudy-night,,0.0,0.0,,1010.83,Mostly Cloudy,74.31,2015-08-08 04:00:00,0.0,10.0,193.0,4.65,1.69,ORD
73.99,0.7,61.99,0.67,partly-cloudy-night,,0.0,0.0,,1010.73,Mostly Cloudy,73.78,2015-08-08 05:00:00,0.0,10.0,192.0,4.61,1.72,ORD
73.02,0.62,61.85,0.69,partly-cloudy-night,,0.0,0.0,,1010.22,Mostly Cloudy,72.82,2015-08-08 06:00:00,0.0,10.0,203.0,4.68,1.51,ORD
71.82,0.33,61.82,0.71,partly-cloudy-night,,0.0,0.0,,1009.73,Partly Cloudy,71.61,2015-08-08 07:00:00,0.0,10.0,187.0,3.99,1.46,ORD
71.06,0.32,62.0,0.74,partly-cloudy-night,,0.0,0.0,,1010.53,Partly Cloudy,70.82,2015-08-08 08:00:00,0.0,10.0,194.0,4.1,1.25,ORD
70.87,0.69,62.36,0.75,partly-cloudy-night,,0.0,0.0,,1011.1,Mostly Cloudy,70.57,2015-08-08 09:00:00,0.0,10.0,211.0,3.92,1.55,ORD
70.29,0.41,62.4,0.77,partly-cloudy-night,,0.0,0.0,,1011.38,Partly Cloudy,69.97,2015-08-08 10:00:00,0.0,10.0,201.0,2.94,1.08,ORD
69.22,0.27,62.37,0.8,partly-cloudy-day,,0.0,0.0,,1011.69,Partly Cloudy,68.89,2015-08-08 11:00:00,0.0,10.0,206.0,1.95,0.72,ORD
69.94,0.51,63.2,0.8,partly-cloudy-day,,0.0,0.0,,1012.19,Partly Cloudy,69.51,2015-08-08 12:00:00,0.0,10.0,227.0,3.18,1.11,ORD
72.54,0.49,65.13,0.79,partly-cloudy-day,,0.0,0.0,,1012.59,Partly Cloudy,71.93,2015-08-08 13:00:00,1.0,10.0,264.0,4.86,1.48,ORD
75.33,0.23,66.61,0.76,clear-day,,0.0,0.0,,1012.6,Clear,74.59,2015-08-08 14:00:00,3.0,10.0,280.0,3.88,0.67,ORD
78.49,0.42,67.55,0.71,partly-cloudy-day,,0.0,0.0,,1012.93,Partly Cloudy,77.68,2015-08-08 15:00:00,4.0,10.0,303.0,5.62,1.54,ORD
