apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed,NAME_OF_AIRPORT
94.28,0.0,38.79,0.15,clear-day,0.0,0.0,,1006.8,Clear,94.28,2015-06-15 16:00:00,4,10.0,162.0,9.84,3.4,LAS
98.14,0.0,37.8,0.12,clear-day,0.0,0.0,,1006.45,Clear,98.14,2015-06-15 17:00:00,7,10.0,153.0,11.55,3.66,LAS
100.46,0.0,37.53,0.12,clear-day,0.0,0.0,,1006.27,Clear,100.46,2015-06-15 18:00:00,9,10.0,149.0,13.12,3.54,LAS
103.08,0.04,36.55,0.1,clear-day,0.0,0.0,,1005.9,Clear,103.08,2015-06-15 19:00:00,11,10.0,164.0,15.32,5.52,LAS
104.51,0.0,35.21,0.09,clear-day,0.0,0.0,,1005.15,Clear,104.51,2015-06-15 20:00:00,11,10.0,180.0,18.98,7.33,LAS
105.82,0.0,35.34,0.09,clear-day,0.0,0.0,,1004.2,Clear,105.82,2015-06-15 21:00:00,10,10.0,191.0,21.8,8.62,LAS
106.35,0.0,33.53,0.08,clear-day,0.0,0.0,,1003.51,Clear,106.35,2015-06-15 22:00:00,8,10.0,199.0,21.67,9.52,LAS
106.42,0.0,30.94,0.07,clear-day,0.0,0.0,,1003.2,Clear,106.42,2015-06-15 23:00:00,5,10.0,201.0,21.84,9.4,LAS
105.53,0.0,29.32,0.07,clear-day,0.0,0.0,,1002.57,Clear,105.53,2015-06-16 00:00:00,3,10.0,218.0,17.62,9.5,LAS
104.63,0.0,27.74,0.07,clear-day,0.0,0.0,,1002.62,Clear,104.63,2015-06-16 01:00:00,1,10.0,216.0,17.5,9.66,LAS
103.32,0.0,28.1,0.07,clear-day,0.0,0.0,,1002.94,Clear,103.32,2015-06-16 02:00:00,0,10.0,220.0,17.24,8.02,LAS
100.63,0.0,29.95,0.08,clear-night,0.0,0.0,,1003.16,Clear,100.63,2015-06-16 03:00:00,0,10.0,218.0,13.61,6.45,LAS
97.74,0.0,30.91,0.1,clear-night,0.0,0.0,,1003.4,Clear,97.74,2015-06-16 04:00:00,0,10.0,200.0,10.6,4.84,LAS
95.13,0.0,27.14,0.09,clear-night,0.0,0.0,,1003.0,Clear,95.13,2015-06-16 05:00:00,0,10.0,219.0,10.87,5.84,LAS
93.6,0.0,23.77,0.08,clear-night,0.0,0.0,,1004.88,Clear,93.6,2015-06-16 06:00:00,0,10.0,222.0,12.08,6.28,LAS
91.61,0.0,26.13,0.1,clear-night,0.0,0.0,,1005.51,Clear,91.61,2015-06-16 07:00:00,0,10.0,229.0,12.79,7.21,LAS
89.43,0.0,27.46,0.11,clear-night,0.0,0.0,,1004.6,Clear,89.43,2015-06-16 08:00:00,0,10.0,226.0,11.8,6.12,LAS
88.08,0.0,28.23,0.12,clear-night,0.0,0.0,,1004.6,Clear,88.08,2015-06-16 09:00:00,0,10.0,226.0,11.14,5.14,LAS
86.54,0.0,27.93,0.12,clear-night,0.0,0.0,,1005.01,Clear,86.54,2015-06-16 10:00:00,0,10.0,207.0,12.2,4.78,LAS
84.93,0.0,28.17,0.13,clear-night,0.0,0.0,,1005.01,Clear,84.93,2015-06-16 11:00:00,0,10.0,207.0,9.64,4.72,LAS
83.83,0.0,27.9,0.13,clear-night,0.0,0.0,,1005.4,Clear,83.83,2015-06-16 12:00:00,0,10.0,191.0,11.86,4.71,LAS
83.05,0.0,28.04,0.13,clear-day,0.0,0.0,,1007.13,Clear,83.05,2015-06-16 13:00:00,0,10.0,179.0,8.88,3.27,LAS
85.92,0.0,27.49,0.12,clear-day,0.0,0.0,,1007.67,Clear,85.92,2015-06-16 14:00:00,1,10.0,167.0,9.05,2.79,LAS
89.66,0.0,26.9,0.1,clear-day,0.0,0.0,,1008.2,Clear,89.66,2015-06-16 15:00:00,2,10.0,184.0,11.21,4.93,LAS
93.33,0.0,22.81,0.08,clear-day,0.0,0.0,,1008.55,Clear,93.33,2015-06-16 16:00:00,4,10.0,180.0,12.43,4.48,LAS
96.44,0.0,20.62,0.07,clear-day,0.0,0.0,,1008.38,Clear,96.44,2015-06-16 17:00:00,7,10.0,189.0,13.86,5.8,LAS
98.76,0.0,14.53,0.05,clear-day,0.0,0.0,,1008.4,Clear,98.76,2015-06-16 18:00:00,9,10.0,199.0,15.91,6.44,LAS
100.89,0.0,13.47,0.04,clear-day,0.0,0.0,,1008.04,Clear,100.89,2015-06-16 19:00:00,11,10.0,201.0,17.88,7.33,LAS
102.16,0.0,12.96,0.04,clear-day,0.0,0.0,,1007.52,Clear,102.16,2015-06-16 20:00:00,11,10.0,209.0,18.01,8.13,LAS
103.71,0.0,8.98,0.03,clear-day,0.0,0.0,,1007.05,Clear,103.71,2015-06-16 21:00:00,10,10.0,208.0,18.96,8.81,LAS
104.99,0.0,6.88,0.03,clear-day,0.0,0.0,,1006.28,Clear,104.99,2015-06-16 22:00:00,8,10.0,223.0,20.19,9.69,LAS
104.52,0.0,4.23,0.02,clear-day,0.0,0.0,,1005.54,Clear,104.52,2015-06-16 23:00:00,5,10.0,221.0,19.85,8.34,LAS
104.01,0.0,6.66,0.03,clear-day,0.0,0.0,,1005.18,Clear,104.01,2015-06-17 00:00:00,3,10.0,234.0,19.43,10.14,LAS
103.35,0.0,9.06,0.03,clear-day,0.0,0.0,,1005.02,Clear,103.35,2015-06-17 01:00:00,1,10.0,227.0,18.76,9.72,LAS
101.51,0.0,8.16,0.03,clear-day,0.0,0.0,,1005.02,Clear,101.51,2015-06-17 02:00:00,0,10.0,229.0,17.61,8.05,LAS
98.52,0.0,7.25,0.03,clear-night,0.0,0.0,,1005.33,Clear,98.52,2015-06-17 03:00:00,0,10.0,231.0,12.01,6.51,LAS
95.07,0.0,10.48,0.04,clear-night,0.0,0.0,,1005.98,Clear,95.07,2015-06-17 04:00:00,0,10.0,221.0,9.78,4.46,LAS
92.13,0.0,11.79,0.05,clear-night,0.0,0.0,,1005.4,Clear,92.13,2015-06-17 05:00:00,0,10.0,231.0,7.75,3.19,LAS
89.52,0.0,11.62,0.05,clear-night,0.0,0.0,,1005.89,Clear,89.52,2015-06-17 06:00:00,0,10.0,232.0,7.26,3.82,LAS
89.26,,12.58,0.06,clear-night,0.0,0.0,,1005.1,Clear,89.26,2015-06-17 07:00:00,0,,235.0,9.96,3.68,LAS
87.6,0.0,17.58,0.08,clear-night,0.0,0.0,,1005.49,Clear,87.6,2015-06-17 08:00:00,0,10.0,206.0,8.89,3.45,LAS
86.26,0.0,21.03,0.09,clear-night,0.0,0.0,,1005.67,Clear,86.26,2015-06-17 09:00:00,0,10.0,197.0,10.17,4.8,LAS
83.78,0.0,24.66,0.11,clear-night,0.0,0.0,,1006.1,Clear,83.78,2015-06-17 10:00:00,0,10.0,196.0,8.75,3.29,LAS
82.31,0.0,24.9,0.12,clear-night,0.0,0.0,,1007.67,Clear,82.31,2015-06-17 11:00:00,0,10.0,216.0,8.81,3.28,LAS
80.02,0.0,23.79,0.12,clear-night,0.0,0.0,,1008.19,Clear,80.02,2015-06-17 12:00:00,0,10.0,207.0,7.92,3.25,LAS
79.98,0.0,24.78,0.13,clear-day,0.0,0.0,,1008.98,Clear,79.98,2015-06-17 13:00:00,0,10.0,221.0,8.0,1.86,LAS
83.7,0.0,25.78,0.12,clear-day,0.0,0.0,,1009.34,Clear,83.7,2015-06-17 14:00:00,1,10.0,222.0,7.46,1.63,LAS
86.96,0.0,26.31,0.11,clear-day,0.0,0.0,,1009.65,Clear,86.96,2015-06-17 15:00:00,2,10.0,198.0,8.45,1.98,LAS
91.34,0.0,23.48,0.09,clear-day,0.0,0.0,,1010.6,Clear,91.34,2015-06-17 16:00:00,4,10.0,203.0,8.81,2.18,LAS
95.59,0.0,18.06,0.06,clear-day,0.0,0.0,,1010.05,Clear,95.59,2015-06-17 17:00:00,7,10.0,196.0,9.91,1.3,LAS
98.65,0.0,13.29,0.04,clear-day,0.0,0.0,,1009.84,Clear,98.65,2015-06-17 18:00:00,9,10.0,196.0,13.25,4.67,LAS
101.21,0.11,13.31,0.04,clear-day,0.0,0.0,,1009.39,Clear,101.21,2015-06-17 19:00:00,10,10.0,209.0,17.06,6.09,LAS
103.55,0.19,10.15,0.03,clear-day,0.0,0.0,,1007.31,Clear,103.55,2015-06-17 20:00:00,10,10.0,218.0,17.65,7.15,LAS
104.89,0.11,9.29,0.03,clear-day,0.0,0.0,,1007.62,Clear,104.89,2015-06-17 21:00:00,10,10.0,222.0,18.31,8.27,LAS
105.85,0.11,10.65,0.03,clear-day,0.0,0.0,,1006.43,Clear,105.85,2015-06-17 22:00:00,8,10.0,234.0,20.49,9.23,LAS
105.17,0.0,8.97,0.03,clear-day,0.0,0.0,,1005.98,Clear,105.17,2015-06-17 23:00:00,5,10.0,232.0,21.25,9.92,LAS
105.18,0.0,8.0,0.03,clear-day,0.0,0.0,,1005.37,Clear,105.18,2015-06-18 00:00:00,3,10.0,235.0,19.23,9.22,LAS
104.52,0.0,10.13,0.03,clear-day,0.0,0.0,,1005.63,Clear,104.52,2015-06-18 01:00:00,1,10.0,235.0,16.68,8.39,LAS
103.37,0.0,9.67,0.03,clear-day,0.0,0.0,,1005.82,Clear,103.37,2015-06-18 02:00:00,0,10.0,237.0,14.51,7.87,LAS
100.25,0.0,9.5,0.04,clear-night,0.0,0.0,,1005.78,Clear,100.25,2015-06-18 03:00:00,0,10.0,239.0,10.64,5.79,LAS
96.76,0.0,12.35,0.04,clear-night,0.0,0.0,,1007.31,Clear,96.76,2015-06-18 04:00:00,0,10.0,246.0,8.24,3.75,LAS
93.65,0.0,14.05,0.05,clear-night,0.0,0.0,,1007.91,Clear,93.65,2015-06-18 05:00:00,0,10.0,247.0,8.61,3.27,LAS
91.9,0.0,13.14,0.05,clear-night,0.0,0.0,,1008.3,Clear,91.9,2015-06-18 06:00:00,0,10.0,251.0,9.44,4.13,LAS
90.11,0.0,11.61,0.05,clear-night,0.0,0.0,,1008.51,Clear,90.11,2015-06-18 07:00:00,0,10.0,204.0,9.99,3.5,LAS
89.55,0.0,11.75,0.05,clear-night,0.0,0.0,,1008.4,Clear,89.55,2015-06-18 08:00:00,0,10.0,215.0,11.91,5.22,LAS
88.16,0.0,14.46,0.06,clear-night,0.0,0.0,,1008.01,Clear,88.16,2015-06-18 09:00:00,0,10.0,213.0,8.62,4.39,LAS
85.69,0.0,17.64,0.08,clear-night,0.0,0.0,,1006.77,Clear,85.69,2015-06-18 10:00:00,0,10.0,203.0,10.22,4.39,LAS
83.78,0.0,19.36,0.09,clear-night,0.0,0.0,,1008.4,Clear,83.78,2015-06-18 11:00:00,0,10.0,186.0,8.32,3.73,LAS
82.26,0.0,20.2,0.1,clear-night,0.0,0.0,,1007.66,Clear,82.26,2015-06-18 12:00:00,0,10.0,209.0,8.33,3.01,LAS
81.84,0.0,22.22,0.11,clear-day,0.0,0.0,,1009.4,Clear,81.84,2015-06-18 13:00:00,0,10.0,195.0,7.09,2.79,LAS
85.24,0.0,23.59,0.1,clear-day,0.0,0.0,,1009.24,Clear,85.24,2015-06-18 14:00:00,1,10.0,193.0,6.08,2.93,LAS
89.15,0.0,22.53,0.09,clear-day,0.0,0.0,,1009.65,Clear,89.15,2015-06-18 15:00:00,2,10.0,194.0,7.41,2.27,LAS
93.26,0.0,20.69,0.07,clear-day,0.0,0.0,,1010.05,Clear,93.26,2015-06-18 16:00:00,4,10.0,202.0,8.36,2.6,LAS
95.66,0.0,17.71,0.06,clear-day,0.0,0.0,,1008.9,Clear,95.66,2015-06-18 17:00:00,7,10.0,199.0,9.82,3.1,LAS
98.25,0.0,17.01,0.05,clear-day,0.0,0.0,,1009.8,Clear,98.25,2015-06-18 18:00:00,9,10.0,188.0,10.77,3.78,LAS
100.78,0.0,15.68,0.05,clear-day,0.0,0.0,,1009.0,Clear,100.78,2015-06-18 19:00:00,11,10.0,203.0,13.08,4.51,LAS
102.78,0.0,13.32,0.04,clear-day,0.0,0.0,,1008.08,Clear,102.78,2015-06-18 20:00:00,11,10.0,200.0,15.98,6.54,LAS
103.73,0.0,13.2,0.04,clear-day,0.0,0.0,,1007.26,Clear,103.73,2015-06-18 21:00:00,10,10.0,193.0,17.57,6.46,LAS
104.37,0.0,15.41,0.04,clear-day,0.0,0.0,,1006.73,Clear,104.37,2015-06-18 22:00:00,8,10.0,207.0,17.21,6.43,LAS
104.9,0.0,16.07,0.04,clear-day,0.0,0.0,,1005.92,Clear,104.9,2015-06-18 23:00:00,5,10.0,206.0,16.07,5.79,LAS
105.11,0.0,15.03,0.04,clear-day,0.0,0.0,,1005.2,Clear,105.11,2015-06-19 00:00:00,3,10.0,226.0,14.52,5.78,LAS
104.43,0.0,16.12,0.04,clear-day,0.0,0.0,,1004.9,Clear,104.43,2015-06-19 01:00:00,1,10.0,239.0,13.32,6.42,LAS
103.64,0.0,16.16,0.04,clear-day,0.0,0.0,,1004.9,Clear,103.64,2015-06-19 02:00:00,0,10.0,234.0,12.16,5.61,LAS
99.82,0.0,17.04,0.05,clear-night,0.0,0.0,,1005.18,Clear,99.82,2015-06-19 03:00:00,0,10.0,239.0,7.64,4.65,LAS
96.46,0.0,18.61,0.06,clear-night,0.0,0.0,,1006.5,Clear,96.46,2015-06-19 04:00:00,0,10.0,234.0,6.87,3.04,LAS
93.62,0.0,19.29,0.07,clear-night,0.0,0.0,,1007.21,Clear,93.62,2015-06-19 05:00:00,0,10.0,233.0,8.33,3.57,LAS
92.35,0.0,15.68,0.06,clear-night,0.0,0.0,,1005.98,Clear,92.35,2015-06-19 06:00:00,0,10.0,211.0,9.96,5.45,LAS
90.38,0.0,15.43,0.06,clear-night,0.0,0.0,,1005.98,Clear,90.38,2015-06-19 07:00:00,0,10.0,211.0,11.16,4.72,LAS
88.07,0.0,14.6,0.07,clear-night,0.0,0.0,,1006.13,Clear,88.07,2015-06-19 08:00:00,0,10.0,211.0,8.09,3.47,LAS
86.95,0.0,16.06,0.07,clear-night,0.0,0.0,,1006.08,Clear,86.95,2015-06-19 09:00:00,0,10.0,201.0,7.36,2.35,LAS
84.27,0.0,17.04,0.08,clear-night,0.0,0.0,,1006.03,Clear,84.27,2015-06-19 10:00:00,0,10.0,195.0,6.11,2.62,LAS
81.9,0.0,18.11,0.09,clear-night,0.0,0.0,,1006.47,Clear,81.9,2015-06-19 11:00:00,0,10.0,199.0,5.74,1.76,LAS
80.0,0.0,18.4,0.1,clear-night,0.0,0.0,,1005.89,Clear,80.0,2015-06-19 12:00:00,0,10.0,215.0,5.45,1.82,LAS
78.82,0.0,20.81,0.11,clear-day,0.0,0.0,,1007.57,Clear,78.82,2015-06-19 13:00:00,0,10.0,232.0,5.54,0.93,LAS
83.65,0.0,23.77,0.11,clear-day,0.0,0.0,,1008.05,Clear,83.65,2015-06-19 14:00:00,1,10.0,221.0,4.1,0.55,LAS
88.42,0.0,22.71,0.09,clear-day,0.0,0.0,,1008.36,Clear,88.42,2015-06-19 15:00:00,2,10.0,132.0,5.19,0.59,LAS
92.1,0.0,20.99,0.08,clear-day,0.0,0.0,,1008.64,Clear,92.1,2015-06-19 16:00:00,4,10.0,149.0,6.52,1.03,LAS
95.23,0.0,20.42,0.07,clear-day,0.0,0.0,,1008.36,Clear,95.23,2015-06-19 17:00:00,7,10.0,113.0,6.46,1.73,LAS
98.1,0.0,18.67,0.06,clear-day,0.0,0.0,,1008.13,Clear,98.1,2015-06-19 18:00:00,9,10.0,126.0,7.71,1.84,LAS
100.87,0.0,17.33,0.05,clear-day,0.0,0.0,,1007.71,Clear,100.87,2015-06-19 19:00:00,11,10.0,134.0,8.48,1.61,LAS
102.8,0.0,16.95,0.05,clear-day,0.0,0.0,,1007.01,Clear,102.8,2015-06-19 20:00:00,11,10.0,129.0,9.12,1.18,LAS
105.13,0.0,13.87,0.04,clear-day,0.0,0.0,,1006.38,Clear,105.13,2015-06-19 21:00:00,10,10.0,133.0,9.32,2.87,LAS
106.67,0.0,12.87,0.03,clear-day,0.0,0.0,,1005.44,Clear,106.67,2015-06-19 22:00:00,8,10.0,147.0,10.84,2.8,LAS
107.85,0.0,14.74,0.04,clear-day,0.0,0.0,,1004.43,Clear,107.85,2015-06-19 23:00:00,5,10.0,155.0,10.96,3.14,LAS
108.42,0.0,14.51,0.03,clear-day,0.0,0.0,,1003.9,Clear,108.42,2015-06-20 00:00:00,3,10.0,180.0,11.33,3.59,LAS
107.7,0.0,15.14,0.04,clear-day,0.0,0.0,,1003.25,Clear,107.7,2015-06-20 01:00:00,1,10.0,205.0,11.75,2.01,LAS
106.56,0.0,14.74,0.04,clear-day,0.0,0.0,,1003.48,Clear,106.56,2015-06-20 02:00:00,0,10.0,203.0,10.58,2.87,LAS
103.28,0.0,15.03,0.04,clear-night,0.0,0.0,,1003.56,Clear,103.28,2015-06-20 03:00:00,0,10.0,198.0,9.07,2.76,LAS
99.57,0.0,15.19,0.05,clear-night,0.0,0.0,,1003.98,Clear,99.57,2015-06-20 04:00:00,0,10.0,212.0,8.59,3.86,LAS
97.27,0.0,15.52,0.05,clear-night,0.0,0.0,,1004.57,Clear,97.27,2015-06-20 05:00:00,0,10.0,211.0,7.1,1.75,LAS
93.6,0.0,16.94,0.06,clear-night,0.0,0.0,,1004.86,Clear,93.6,2015-06-20 06:00:00,0,10.0,207.0,6.01,1.82,LAS
90.93,0.0,17.81,0.07,clear-night,0.0,0.0,,1003.7,Clear,90.93,2015-06-20 07:00:00,0,10.0,231.0,7.29,1.97,LAS
89.25,0.0,16.95,0.07,clear-night,0.0,0.0,,1003.8,Clear,89.25,2015-06-20 08:00:00,0,10.0,246.0,7.72,1.59,LAS
86.13,0.0,18.33,0.08,clear-night,0.0,0.0,,1004.84,Clear,86.13,2015-06-20 09:00:00,0,10.0,240.0,5.62,1.18,LAS
83.91,0.0,18.58,0.09,clear-night,0.0,0.0,,1005.06,Clear,83.91,2015-06-20 10:00:00,0,10.0,210.0,5.42,1.42,LAS
82.51,0.0,20.71,0.1,clear-night,0.0,0.0,,1005.34,Clear,82.51,2015-06-20 11:00:00,0,10.0,220.0,4.69,1.48,LAS
80.23,0.0,20.29,0.11,clear-night,0.0,0.0,,1006.12,Clear,80.23,2015-06-20 12:00:00,0,10.0,236.0,3.71,1.41,LAS
80.19,0.0,21.63,0.11,clear-day,0.0,0.0,,1006.53,Clear,80.19,2015-06-20 13:00:00,0,10.0,239.0,3.82,0.5,LAS
85.43,0.0,22.53,0.1,clear-day,0.0,0.0,,1007.8,Clear,85.43,2015-06-20 14:00:00,1,10.0,190.0,2.59,0.84,LAS
91.02,0.0,22.26,0.08,clear-day,0.0,0.0,,1008.19,Clear,91.02,2015-06-20 15:00:00,2,10.0,190.0,3.63,0.3,LAS
94.9,0.0,20.98,0.07,clear-day,0.0,0.0,,1007.88,Clear,94.9,2015-06-20 16:00:00,4,10.0,95.0,3.83,1.12,LAS
98.06,0.0,19.56,0.06,clear-day,0.0,0.0,,1007.88,Clear,98.06,2015-06-20 17:00:00,7,10.0,105.0,6.47,1.67,LAS
100.92,0.0,20.23,0.06,clear-day,0.0,0.0,,1007.63,Clear,100.92,2015-06-20 18:00:00,9,10.0,114.0,8.29,2.65,LAS
103.67,0.0,16.12,0.04,clear-day,0.0,0.0,,1006.31,Clear,103.67,2015-06-20 19:00:00,11,10.0,128.0,9.55,1.61,LAS
106.66,0.0,15.36,0.04,clear-day,0.0,0.0,,1006.51,Clear,106.66,2015-06-20 20:00:00,11,10.0,129.0,9.98,2.67,LAS
108.46,0.0,14.93,0.04,clear-day,0.0,0.0,,1005.63,Clear,108.46,2015-06-20 21:00:00,10,10.0,142.0,11.62,4.2,LAS
110.27,0.0,13.59,0.03,clear-day,0.0,0.0,,1004.97,Clear,110.27,2015-06-20 22:00:00,8,10.0,147.0,13.36,4.33,LAS
110.61,0.0,13.83,0.03,clear-day,0.0,0.0,,1004.07,Clear,110.61,2015-06-20 23:00:00,5,10.0,177.0,16.56,4.99,LAS
110.88,0.0,11.95,0.03,clear-day,0.0,0.0,,1003.3,Clear,110.88,2015-06-21 00:00:00,3,10.0,192.0,15.51,5.37,LAS
109.94,0.0,12.09,0.03,clear-day,0.0,0.0,,1003.04,Clear,109.94,2015-06-21 01:00:00,1,10.0,217.0,16.6,6.63,LAS
107.53,0.0,9.0,0.03,clear-day,0.0,0.0,,1002.99,Clear,107.53,2015-06-21 02:00:00,0,10.0,216.0,16.23,7.71,LAS
103.37,0.0,10.51,0.03,clear-night,0.0,0.0,,1003.33,Clear,103.37,2015-06-21 03:00:00,0,10.0,221.0,12.52,6.18,LAS
100.09,0.0,10.86,0.04,clear-night,0.0,0.0,,1002.6,Clear,100.09,2015-06-21 04:00:00,0,10.0,203.0,10.57,5.13,LAS
97.34,0.0,11.47,0.04,clear-night,0.0,0.0,,1003.8,Clear,97.34,2015-06-21 05:00:00,0,10.0,188.0,9.98,4.13,LAS
94.46,0.0,13.45,0.05,clear-night,0.0,0.0,,1005.5,Clear,94.46,2015-06-21 06:00:00,0,10.0,196.0,12.44,6.4,LAS
93.66,0.0,16.31,0.06,clear-night,0.0,0.0,,1004.72,Clear,93.66,2015-06-21 07:00:00,0,10.0,195.0,11.94,5.16,LAS
92.34,0.0,18.74,0.07,clear-night,0.0,0.0,,1004.62,Clear,92.34,2015-06-21 08:00:00,0,10.0,201.0,12.2,5.69,LAS
91.31,0.0,21.03,0.08,clear-night,0.0,0.0,,1003.5,Clear,91.31,2015-06-21 09:00:00,0,10.0,199.0,11.83,5.08,LAS
90.05,0.0,22.84,0.09,clear-night,0.0,0.0,,1003.8,Clear,90.05,2015-06-21 10:00:00,0,10.0,189.0,13.14,5.68,LAS
88.48,0.0,23.0,0.09,clear-night,0.0,0.0,,1005.47,Clear,88.48,2015-06-21 11:00:00,0,10.0,189.0,11.94,5.18,LAS
87.29,0.0,23.59,0.1,clear-night,0.0,0.0,,1004.9,Clear,87.29,2015-06-21 12:00:00,0,10.0,188.0,11.86,4.27,LAS
86.42,0.0,24.15,0.1,clear-day,0.0,0.0,,1006.63,Clear,86.42,2015-06-21 13:00:00,0,10.0,178.0,12.1,4.24,LAS
88.97,0.0,25.22,0.1,clear-day,0.0,0.0,,1008.01,Clear,88.97,2015-06-21 14:00:00,1,10.0,184.0,11.51,3.52,LAS
92.02,0.0,23.24,0.08,clear-day,0.0,0.0,,1007.24,Clear,92.02,2015-06-21 15:00:00,2,10.0,183.0,17.49,5.83,LAS
95.99,0.0,19.25,0.06,clear-day,0.0,0.0,,1007.58,Clear,95.99,2015-06-21 16:00:00,4,10.0,184.0,18.05,7.42,LAS
98.49,0.0,15.54,0.05,clear-day,0.0,0.0,,1008.19,Clear,98.49,2015-06-21 17:00:00,7,10.0,174.0,17.02,8.8,LAS
100.95,0.0,14.22,0.04,clear-day,0.0,0.0,,1007.31,Clear,100.95,2015-06-21 18:00:00,9,10.0,174.0,20.03,10.44,LAS
102.6,0.0,15.6,0.04,clear-day,0.0,0.0,,1006.54,Clear,102.6,2015-06-21 19:00:00,11,10.0,194.0,20.63,9.52,LAS
104.6,0.0,14.69,0.04,clear-day,0.0,0.0,,1006.1,Clear,104.6,2015-06-21 20:00:00,11,10.0,191.0,23.28,10.04,LAS
105.59,0.0,18.16,0.04,clear-day,0.0,0.0,,1005.73,Clear,105.59,2015-06-21 21:00:00,10,10.0,200.0,22.19,10.45,LAS
106.69,0.0,18.76,0.04,clear-day,0.0,0.0,,1005.03,Clear,106.69,2015-06-21 22:00:00,8,10.0,212.0,22.72,10.58,LAS
107.05,0.0,22.79,0.05,clear-day,0.0,0.0,,1004.54,Clear,107.05,2015-06-21 23:00:00,5,10.0,201.0,21.69,10.88,LAS
107.51,0.0,24.39,0.05,clear-day,0.0,0.0,,1003.98,Clear,107.51,2015-06-22 00:00:00,3,10.0,205.0,22.73,10.62,LAS
106.42,0.0,27.29,0.06,clear-day,0.0,0.0,,1003.75,Clear,106.42,2015-06-22 01:00:00,1,10.0,210.0,22.94,11.13,LAS
103.83,0.0,28.63,0.07,clear-day,0.0,0.0,,1004.12,Clear,103.83,2015-06-22 02:00:00,0,10.0,213.0,21.26,10.65,LAS
101.12,0.0,29.16,0.08,clear-night,0.0,0.0,,1004.36,Clear,101.12,2015-06-22 03:00:00,0,10.0,214.0,18.77,10.46,LAS
98.54,0.0,29.39,0.09,clear-night,0.0,0.0,,1005.11,Clear,98.54,2015-06-22 04:00:00,0,10.0,208.0,16.96,9.03,LAS
95.57,0.0,29.71,0.1,clear-night,0.0,0.0,,1005.84,Clear,95.57,2015-06-22 05:00:00,0,10.0,198.0,15.97,7.54,LAS
92.9,0.0,29.51,0.11,clear-night,0.0,0.0,,1006.4,Clear,92.9,2015-06-22 06:00:00,0,10.0,203.0,14.94,7.25,LAS
90.96,0.0,28.13,0.11,clear-night,0.0,0.0,,1006.29,Clear,90.96,2015-06-22 07:00:00,0,10.0,195.0,13.27,6.77,LAS
89.66,0.0,26.48,0.1,clear-night,0.0,0.0,,1006.48,Clear,89.66,2015-06-22 08:00:00,0,10.0,200.0,14.77,7.94,LAS
88.16,0.0,27.29,0.11,clear-night,0.0,0.0,,1005.4,Clear,88.16,2015-06-22 09:00:00,0,10.0,196.0,12.67,6.53,LAS
87.25,0.0,27.73,0.12,clear-night,0.0,0.0,,1006.95,Clear,87.25,2015-06-22 10:00:00,0,10.0,199.0,13.11,5.91,LAS
85.86,0.0,30.64,0.14,clear-night,0.0,0.0,,1006.0,Clear,85.86,2015-06-22 11:00:00,0,10.0,203.0,11.42,5.39,LAS
84.96,0.0,30.71,0.14,clear-night,0.0,0.0,,1007.76,Clear,84.96,2015-06-22 12:00:00,0,10.0,194.0,11.79,5.09,LAS
83.81,0.0,30.69,0.15,clear-day,0.0,0.0,,1008.72,Clear,83.81,2015-06-22 13:00:00,0,10.0,196.0,8.7,3.72,LAS
86.09,0.0,32.05,0.14,clear-day,0.0,0.0,,1009.15,Clear,86.09,2015-06-22 14:00:00,1,10.0,198.0,9.57,3.93,LAS
89.21,0.0,32.4,0.13,clear-day,0.0,0.0,,1009.72,Clear,89.21,2015-06-22 15:00:00,2,10.0,201.0,9.21,3.43,LAS
93.1,0.0,30.07,0.11,clear-day,0.0,0.0,,1010.07,Clear,93.1,2015-06-22 16:00:00,4,10.0,186.0,10.88,2.41,LAS
95.79,0.0,26.9,0.09,clear-day,0.0,0.0,,1009.96,Clear,95.79,2015-06-22 17:00:00,7,10.0,191.0,9.83,3.12,LAS
98.71,0.0,22.92,0.07,clear-day,0.0,0.0,,1009.67,Clear,98.71,2015-06-22 18:00:00,9,10.0,191.0,13.57,5.1,LAS
101.52,0.44,16.78,0.05,partly-cloudy-day,0.0,0.0,,1009.15,Partly Cloudy,101.52,2015-06-22 19:00:00,8,10.0,193.0,16.63,7.41,LAS
103.44,0.0,10.88,0.03,clear-day,0.0,0.0,,1008.34,Clear,103.44,2015-06-22 20:00:00,11,10.0,195.0,19.17,8.55,LAS
104.39,0.0,12.28,0.04,clear-day,0.0,0.0,,1007.62,Clear,104.39,2015-06-22 21:00:00,10,10.0,195.0,19.27,8.27,LAS
105.19,0.0,6.31,0.03,clear-day,0.0,0.0,,1007.42,Clear,105.19,2015-06-22 22:00:00,8,10.0,193.0,20.24,8.13,LAS
105.18,0.0,6.93,0.03,clear-day,0.0,0.0,,1006.76,Clear,105.18,2015-06-22 23:00:00,5,10.0,205.0,18.76,8.62,LAS
104.99,0.0,5.63,0.03,clear-day,0.0,0.0,,1006.32,Clear,104.99,2015-06-23 00:00:00,3,10.0,212.0,19.73,8.52,LAS
103.8,0.0,9.17,0.03,clear-day,0.0,0.0,,1005.98,Clear,103.8,2015-06-23 01:00:00,1,10.0,212.0,16.9,7.88,LAS
